"level" "taxa" "taxashort" "hex" "R" "G" "B" "taxaSilva" "taxaSilvaCorrected"
"5" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae]" "[Tissierellaceae]" "#FADBDB" "0.98" "0.86" "0.86" "Bacteria.Firmicutes.Clostridia.Clostridiales.[Tissierellaceae]" "Bacteria.Firmicutes.Clostridia.Clostridiales.[Tissierellaceae]"
"5" "k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98;f__" "" "#4F3E09" "0.310344827586207" "0.241379310344828" "0.0344827586206897" "Bacteria.Firmicutes.Clostridia.SHA-98." "Bacteria.Firmicutes.Clostridia.SHA-98."
"5" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacterales Family III. Incertae Sedis" "Thermoanaerobacterales Family III. Incertae Sedis" "#61B04F" "0.379310344827586" "0.689655172413793" "0.310344827586207" "Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales.Thermoanaerobacterales Family III. Incertae Sedis" "Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales.Thermoanaerobacterales Family III. Incertae Sedis"
"5" "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae" "Erysipelotrichaceae" "#FFFF99" "1" "1" "0.6" "Bacteria.Firmicutes.Erysipelotrichi.Erysipelotrichales.Erysipelotrichaceae" "Bacteria.Firmicutes.Bacilli.Erysipelotrichales.Erysipelotrichaceae"
"5" "k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae" "Fusobacteriaceae" "#005884" "0" "0.344827586206897" "0.517241379310345" "Bacteria.Fusobacteria.Fusobacteriia.Fusobacteriales.Fusobacteriaceae" "Bacteria.Fusobacteriota.Fusobacteriia.Fusobacteriales.Fusobacteriaceae"
"5" "k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae" "Leptotrichiaceae" "#0061CA" "0" "0.379310344827586" "0.793103448275862" "Bacteria.Fusobacteria.Fusobacteriia.Fusobacteriales.Leptotrichiaceae" "Bacteria.Fusobacteria.Fusobacteriia.Fusobacteriales.Leptotrichiaceae"
"5" "k__Bacteria;p__Gemmatimonadetes;c__Gemm-3;o__;f__" "" "#D3612C" "0.827586206896552" "0.379310344827586" "0.172413793103448" "Bacteria.Gemmatimonadetes.Gemm-3.." "Bacteria.Gemmatimonadetes.Gemm-3.."
"5" "k__Bacteria;p__Gemmatimonadetes;c__Gemm-5;o__;f__" "" "#D32395" "0.827586206896552" "0.137931034482759" "0.586206896551724" "Bacteria.Gemmatimonadetes.Gemm-5.." "Bacteria.Gemmatimonadetes.Gemm-5.."
"5" "k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__;f__" "" "#8D2CC1" "0.551724137931034" "0.172413793103448" "0.758620689655172" "Bacteria.Gemmatimonadetes.Gemmatimonadetes.." "Bacteria.Gemmatimonadetes.Gemmatimonadetes.."
"5" "k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Ellin5290;f__" "" "#B9DCA7" "0.724137931034483" "0.862068965517241" "0.655172413793103" "Bacteria.Gemmatimonadetes.Gemmatimonadetes.Ellin5290." "Bacteria.Gemmatimonadetes.Gemmatimonadetes.Ellin5290."
"5" "k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__" "" "#58236A" "0.344827586206897" "0.137931034482759" "0.413793103448276" "Bacteria.Gemmatimonadetes.Gemmatimonadetes.Gemmatimonadales." "Bacteria.Gemmatimonadetes.Gemmatimonadetes.Gemmatimonadales."
"5" "k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae" "Victivallaceae" "#898989" "0.538461538461538" "0.538461538461538" "0.538461538461538" "Bacteria.Lentisphaerae.[Lentisphaeria].Victivallales.Victivallaceae" "Bacteria.Lentisphaerae.[Lentisphaeria].Victivallales.Victivallaceae"
"5" "k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae" "Nitrospiraceae" "#FFCAB9" "1" "0.793103448275862" "0.724137931034483" "Bacteria.Nitrospirae.Nitrospira.Nitrospirales.Nitrospiraceae" "Bacteria.Nitrospirae.Nitrospira.Nitrospirales.Nitrospiraceae"
"5" "k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5;o__;f__" "" "#848D00" "0.517241379310345" "0.551724137931034" "0" "Bacteria.Planctomycetes.028H05-P-BN-P5.." "Bacteria.Planctomycetes.028H05-P-BN-P5.."
"5" "k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__" "" "#FF588D" "1" "0.344827586206897" "0.551724137931034" "Bacteria.Planctomycetes.Phycisphaerae.Phycisphaerales." "Bacteria.Planctomycetes.Phycisphaerae.Phycisphaerales."
"5" "k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101;f__" "" "#EDB9FF" "0.931034482758621" "0.724137931034483" "1" "Bacteria.Planctomycetes.Phycisphaerae.WD2101." "Bacteria.Planctomycetes.Phycisphaerae.WD2101."
"5" "k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae" "Gemmataceae" "#D3B000" "0.827586206896552" "0.689655172413793" "0" "Bacteria.Planctomycetes.Planctomycetia.Gemmatales.Gemmataceae" "Bacteria.Planctomycetes.Planctomycetia.Gemmatales.Gemmataceae"
"5" "k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Isosphaeraceae" "Isosphaeraceae" "#84D3FF" "0.517241379310345" "0.827586206896552" "1" "Bacteria.Planctomycetes.Planctomycetia.Gemmatales.Isosphaeraceae" "Bacteria.Planctomycetes.Planctomycetia.Gemmatales.Isosphaeraceae"
"5" "k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae" "Pirellulaceae" "#72FFD3" "0.448275862068966" "1" "0.827586206896552" "Bacteria.Planctomycetes.Planctomycetia.Pirellulales.Pirellulaceae" "Bacteria.Planctomycetes.Planctomycetia.Pirellulales.Pirellulaceae"
"5" "k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae" "Planctomycetaceae" "#4F099E" "0.310344827586207" "0.0344827586206897" "0.620689655172414" "Bacteria.Planctomycetes.Planctomycetia.Planctomycetales.Planctomycetaceae" "Bacteria.Planctomycetes.Planctomycetia.Planctomycetales.Planctomycetaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__" "" "#4F58ED" "0.310344827586207" "0.344827586206897" "0.931034482758621" "Bacteria.Proteobacteria.Alphaproteobacteria.." "Bacteria.Proteobacteria.Alphaproteobacteria.."
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3;f__" "" "#61B084" "0.379310344827586" "0.689655172413793" "0.517241379310345" "Bacteria.Proteobacteria.Alphaproteobacteria.BD7-3." "Bacteria.Proteobacteria.Alphaproteobacteria.BD7-3."
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae" "Caulobacteraceae" "#939393" "0.576923076923077" "0.576923076923077" "0.576923076923077" "Bacteria.Proteobacteria.Alphaproteobacteria.Caulobacterales.Caulobacteraceae" "Bacteria.Proteobacteria.Alphaproteobacteria.Caulobacterales.Caulobacteraceae"
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329;f__" "" "#C1D3F6" "0.758620689655172" "0.827586206896552" "0.96551724137931" "Bacteria.Proteobacteria.Alphaproteobacteria.Ellin329." "Bacteria.Proteobacteria.Alphaproteobacteria.Ellin329."
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__" "" "#6D486D" "0.4275" "0.2824" "0.4275" "Bacteria.Proteobacteria.Alphaproteobacteria.RF32." "Bacteria.Proteobacteria.Alphaproteobacteria.RF32."
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;Other" "Rhizobiales;Other" "#DC46CA" "0.862068965517241" "0.275862068965517" "0.793103448275862" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Other" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Other"
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__" "" "#B0FFF6" "0.689655172413793" "1" "0.96551724137931" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales." "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales."
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae" "Aurantimonadaceae" "#DCFF58" "0.862068965517241" "1" "0.344827586206897" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Aurantimonadaceae" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Aurantimonadaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae" "Beijerinckiaceae" "#9E12E5" "0.620689655172414" "0.0689655172413793" "0.896551724137931" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Beijerinckiaceae" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Beijerinckiaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae" "Bradyrhizobiaceae" "#9D9D9D" "0.615384615384615" "0.615384615384615" "0.615384615384615" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Bradyrhizobiaceae" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Bradyrhizobiaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae" "Brucellaceae" "#CAB07B" "0.793103448275862" "0.689655172413793" "0.482758620689655" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Brucellaceae" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Brucellaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae" "Hyphomicrobiaceae" "#7B8DA7" "0.482758620689655" "0.551724137931034" "0.655172413793103" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Hyphomicrobiaceae" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Hyphomicrobiaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae" "Methylobacteriaceae" "#1272C1" "0.0689655172413793" "0.448275862068966" "0.758620689655172" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Methylobacteriaceae" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Methylobacteriaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae" "Methylocystaceae" "#FF613E" "1" "0.379310344827586" "0.241379310344828" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Methylocystaceae" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Methylocystaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae" "Phyllobacteriaceae" "#CA7200" "0.793103448275862" "0.448275862068966" "0" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Phyllobacteriaceae" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Phyllobacteriaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae" "Rhizobiaceae" "#72462C" "0.448275862068966" "0.275862068965517" "0.172413793103448" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae" "Rhodobiaceae" "#7BC100" "0.482758620689655" "0.758620689655172" "0" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhodobiaceae" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhodobiaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae" "Xanthobacteraceae" "#C1DCD3" "0.758620689655172" "0.862068965517241" "0.827586206896552" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Xanthobacteraceae" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Xanthobacteraceae"
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae" "Hyphomonadaceae" "#B09512" "0.689655172413793" "0.586206896551724" "0.0689655172413793" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Hyphomonadaceae" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Hyphomonadaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae" "Rhodobacteraceae" "#612C46" "0.379310344827586" "0.172413793103448" "0.275862068965517" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae"
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__" "" "#D37BCA" "0.827586206896552" "0.482758620689655" "0.793103448275862" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales." "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales."
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae" "Acetobacteraceae" "#FF4F61" "1" "0.310344827586207" "0.379310344827586" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Acetobacteraceae" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Acetobacteraceae"
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae" "Rhodospirillaceae" "#4F8DFF" "0.310344827586207" "0.551724137931034" "1" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__" "" "#9E124F" "0.620689655172414" "0.0689655172413793" "0.310344827586207" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales." "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales."
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae" "Rickettsiaceae" "#464658" "0.275862068965517" "0.275862068965517" "0.344827586206897" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.Rickettsiaceae" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.Rickettsiaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria" "mitochondria" "#61E5D3" "0.379310344827586" "0.896551724137931" "0.827586206896552" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.mitochondria" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.mitochondria"
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__" "" "#F6F68D" "0.96551724137931" "0.96551724137931" "0.551724137931034" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales." "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales."
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae" "Erythrobacteraceae" "#A76135" "0.655172413793103" "0.379310344827586" "0.206896551724138" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Erythrobacteraceae" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Erythrobacteraceae"
"5" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae" "Sphingomonadaceae" "#A7A7A7" "0.653846153846154" "0.653846153846154" "0.653846153846154" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other" "Betaproteobacteria;Other;Other" "#FF00D3" "1" "0" "0.827586206896552" "Bacteria.Proteobacteria.Betaproteobacteria.Other.Other" "Bacteria.Proteobacteria.Betaproteobacteria.Other.Other"
"5" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__" "" "#8D4F58" "0.551724137931034" "0.310344827586207" "0.344827586206897" "Bacteria.Proteobacteria.Betaproteobacteria.." "Bacteria.Proteobacteria.Betaproteobacteria.."
"5" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__ASSO-13;f__" "" "#B96AD3" "0.724137931034483" "0.413793103448276" "0.827586206896552" "Bacteria.Proteobacteria.Betaproteobacteria.ASSO-13." "Bacteria.Proteobacteria.Betaproteobacteria.ASSO-13."
"5" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;Other" "Burkholderiales;Other" "#D39EC1" "0.827586206896552" "0.620689655172414" "0.758620689655172" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Other" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Other"
"5" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__" "" "#00612C" "0" "0.379310344827586" "0.172413793103448" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales." "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales."
"5" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae" "Alcaligenaceae" "#CAB2D6" "0.792156862745098" "0.698039215686274" "0.83921568627451" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Alcaligenaceae" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Alcaligenaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae" "Burkholderiaceae" "#B1B1B1" "0.692307692307692" "0.692307692307692" "0.692307692307692" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Burkholderiaceae" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Burkholderiaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae" "Comamonadaceae" "#26C281" "0.149" "0.7608" "0.5059" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Comamonadaceae" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Comamonadaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae" "Oxalobacteraceae" "#350972" "0.206896551724138" "0.0344827586206897" "0.448275862068966" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Oxalobacteraceae" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Oxalobacteraceae"
"5" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067;f__" "" "#7BD3DC" "0.482758620689655" "0.827586206896552" "0.862068965517241" "Bacteria.Proteobacteria.Betaproteobacteria.Ellin6067." "Bacteria.Proteobacteria.Betaproteobacteria.Ellin6067."
"5" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Gallionellales;f__Gallionellaceae" "Gallionellaceae" "#001A2C" "0" "0.103448275862069" "0.172413793103448" "Bacteria.Proteobacteria.Betaproteobacteria.Gallionellales.Gallionellaceae" "Bacteria.Proteobacteria.Betaproteobacteria.Gallionellales.Gallionellaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__IS-44;f__" "" "#DC0009" "0.862068965517241" "0" "0.0344827586206897" "Bacteria.Proteobacteria.Betaproteobacteria.IS-44." "Bacteria.Proteobacteria.Betaproteobacteria.IS-44."
"5" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__" "" "#9E7B35" "0.620689655172414" "0.482758620689655" "0.206896551724138" "Bacteria.Proteobacteria.Betaproteobacteria.MND1." "Bacteria.Proteobacteria.Betaproteobacteria.MND1."
"5" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__" "" "#726A23" "0.448275862068966" "0.413793103448276" "0.137931034482759" "Bacteria.Proteobacteria.Betaproteobacteria.Methylophilales." "Bacteria.Proteobacteria.Betaproteobacteria.Methylophilales."
"5" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae" "Methylophilaceae" "#BABABA" "0.730769230769231" "0.730769230769231" "0.730769230769231" "Bacteria.Proteobacteria.Betaproteobacteria.Methylophilales.Methylophilaceae" "Bacteria.Proteobacteria.Betaproteobacteria.Methylophilales.Methylophilaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae" "Neisseriaceae" "#C4C4C4" "0.769230769230769" "0.769230769230769" "0.769230769230769" "Bacteria.Proteobacteria.Betaproteobacteria.Neisseriales.Neisseriaceae" "Bacteria.Proteobacteria.Betaproteobacteria.Neisseriales.Neisseriaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae" "Rhodocyclaceae" "#FF6A00" "1" "0.413793103448276" "0" "Bacteria.Proteobacteria.Betaproteobacteria.Rhodocyclales.Rhodocyclaceae" "Bacteria.Proteobacteria.Betaproteobacteria.Rhodocyclales.Rhodocyclaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__" "" "#FF8DED" "1" "0.551724137931034" "0.931034482758621" "Bacteria.Proteobacteria.Betaproteobacteria.SC-I-84." "Bacteria.Proteobacteria.Betaproteobacteria.SC-I-84."
"5" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Thiobacterales;f__" "" "#C1FFB9" "0.758620689655172" "1" "0.724137931034483" "Bacteria.Proteobacteria.Betaproteobacteria.Thiobacterales." "Bacteria.Proteobacteria.Betaproteobacteria.Thiobacterales."
"5" "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__" "" "#C1D384" "0.758620689655172" "0.827586206896552" "0.517241379310345" "Bacteria.Proteobacteria.Deltaproteobacteria.." "Bacteria.Proteobacteria.Deltaproteobacteria.."
"5" "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae" "Bacteriovoracaceae" "#E58D61" "0.896551724137931" "0.551724137931034" "0.379310344827586" "Bacteria.Proteobacteria.Deltaproteobacteria.Bdellovibrionales.Bacteriovoracaceae" "Bacteria.Proteobacteria.Deltaproteobacteria.Bdellovibrionales.Bacteriovoracaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae" "Bdellovibrionaceae" "#3E2CA7" "0.241379310344828" "0.172413793103448" "0.655172413793103" "Bacteria.Proteobacteria.Deltaproteobacteria.Bdellovibrionales.Bdellovibrionaceae" "Bacteria.Proteobacteria.Deltaproteobacteria.Bdellovibrionales.Bdellovibrionaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae" "Desulfovibrionaceae" "#5298A1" "0.3216" "0.5961" "0.6314" "Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae" "Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae"
"5" "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__MIZ46;f__" "" "#9EB09E" "0.620689655172414" "0.689655172413793" "0.620689655172414" "Bacteria.Proteobacteria.Deltaproteobacteria.MIZ46." "Bacteria.Proteobacteria.Deltaproteobacteria.MIZ46."
"5" "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;Other" "Myxococcales;Other" "#848461" "0.517241379310345" "0.517241379310345" "0.379310344827586" "Bacteria.Proteobacteria.Deltaproteobacteria.Myxococcales.Other" "Bacteria.Proteobacteria.Deltaproteobacteria.Myxococcales.Other"
"5" "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__" "" "#FF7B35" "1" "0.482758620689655" "0.206896551724138" "Bacteria.Proteobacteria.Deltaproteobacteria.Myxococcales." "Bacteria.Proteobacteria.Deltaproteobacteria.Myxococcales."
