r11	r22	rs1	rs2	passage	species	df	mutuallyInvasible	lowAbundance	1:1000	1000:1	doseDependence	uniqueRatio	sharedRatio
0.95	0.8	0.95	0.2	3	1	alldata	TRUE	FALSE	0.990076588019245	0.990092669037864	1.00001624219663	0.842105263157895	0.210526315789474
0.05	0.95	0.95	0.2	3	1	alldata	TRUE	FALSE	0.990073647922555	0.990090723211511	1.00001724648362	19	0.210526315789474
0.2	0.95	0.95	0.2	3	1	alldata	TRUE	FALSE	0.990074040540216	0.99009098762573	1.00001711698804	4.75	0.210526315789474
0.35	0.95	0.95	0.2	3	1	alldata	TRUE	FALSE	0.990074409605153	0.990091232224925	1.00001699126814	2.71428571428571	0.210526315789474
0.5	0.95	0.95	0.2	3	1	alldata	TRUE	FALSE	0.990074753550111	0.990091461402344	1.00001687534418	1.9	0.210526315789474
0.65	0.95	0.95	0.2	3	1	alldata	TRUE	FALSE	0.99007508011233	0.990091678082437	1.00001676435499	1.46153846153846	0.210526315789474
0.8	0.95	0.95	0.2	3	1	alldata	TRUE	FALSE	0.990075392212063	0.990091884459238	1.00001665756699	1.1875	0.210526315789474
0.95	0.95	0.95	0.2	3	1	alldata	TRUE	FALSE	0.990075691526322	0.99009208165697	1.00001655442184	1	0.210526315789474
0.05	0.05	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00180741275728405	0.0057102662819772	3.15935928800119	1	7
0.2	0.05	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986079714829036	0.00986420360960499	1.00034545496306	0.25	7
0.35	0.05	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986163291477787	0.00986518778717237	1.00036047502733	0.142857142857143	7
0.5	0.05	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986248351763575	0.00986619095036328	1.00037591269186	0.1	7
0.65	0.05	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986335120050841	0.00986721509827835	1.00039174289665	0.0769230769230769	7
0.8	0.05	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986423628862238	0.00986826034717201	1.00040794425761	0.0625	7
0.95	0.05	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986513916559918	0.00986932697143185	1.00042450549986	0.0526315789473684	7
0.05	0.2	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00179696713592627	0.00569936682764177	3.17165891000224	4	7
0.2	0.2	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986050058466211	0.00986386387262922	1.00034108693958	1	7
0.35	0.2	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986132839654873	0.009864837297011	1.00035582431912	0.571428571428572	7
0.5	0.2	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986217081899547	0.00986582938928555	1.00037097007923	0.4	7
0.65	0.2	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986303008853125	0.00986684209361146	1.00038649431726	0.307692307692308	7
0.8	0.2	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986390652197932	0.00986787565601876	1.00040238966485	0.25	7
0.95	0.2	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986480049521391	0.00986893024530527	1.0004186349327	0.210526315789474	7
0.05	0.35	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00178796065699734	0.00568972863799037	3.18224487531262	7	7
0.2	0.35	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986024482721947	0.00986356942838914	1.00033717227391	1.75	7
0.35	0.35	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986106599605368	0.00986453372193052	1.00035165831749	1	7
0.5	0.35	0.05	0.35	3	1	alldata	TRUE	FALSE	0.009861901588677	0.0098655164183229	1.00036654489131	0.7	7
0.65	0.35	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986275383947931	0.00986651945004727	1.00038180113072	0.538461538461539	7
0.8	0.35	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986362305920431	0.00986754306906855	1.00039742089096	0.4375	7
0.95	0.35	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986450961784157	0.0098685874758807	1.00041338679743	0.368421052631579	7
0.05	0.5	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00177991482891028	0.00568094119916473	3.19169271860203	10	7
0.2	0.5	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986001512843067	0.00986330412037355	1.00033356865076	2.5	7
0.35	0.5	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986083122255786	0.00986426103513417	1.00034782185182	1.42857142857143	7
0.5	0.5	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986166104349313	0.00986523560212072	1.00036247023821	1	7
0.65	0.5	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986250724744333	0.00986623022470555	1.00037748791142	0.769230769230769	7
0.8	0.5	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986337021182153	0.00986724512422473	1.00039285886264	0.625	7
0.95	0.5	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986425032355075	0.00986828056572123	1.00040857054903	0.526315789473684	7
0.05	0.65	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00177254686184893	0.00567275649137029	3.20034218190038	13	7
0.2	0.65	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00985980541047752	0.00986307123300408	1.00033122586	3.25	7
0.35	0.65	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986061624126774	0.00986402066743709	1.00034525490964	1.85714285714286	7
0.5	0.65	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986144065135759	0.00986498754356055	1.00035967282351	1.3	7
0.65	0.65	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986228129821269	0.00986597426140729	1.00037445324088	1	7
0.8	0.65	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986313855506467	0.00986698105365997	1.0003895817314	0.8125	7
0.95	0.65	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986401280453237	0.00986800817842709	1.00040504548949	0.684210526315789	7
0.05	0.8	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00176570164350052	0.00566502261464986	3.20836911235972	16	7
0.2	0.8	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00985961429830394	0.00986283489296711	1.00032664509642	4	7
0.35	0.8	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986042029867894	0.00986377757724727	1.00034048027028	2.28571428571429	7
0.5	0.8	0.05	0.35	3	1	alldata	TRUE	FALSE	0.0098612397440466	0.00986473751437858	1.00035469884343	1.6	7
0.65	0.8	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986207529317844	0.00986571711358724	1.00036927525906	1.23076923076923	7
0.8	0.8	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986292731553968	0.00986671659596105	1.0003841942965	1	7
0.95	0.8	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986379618987249	0.00986773627852303	1.00039944951971	0.842105263157895	7
0.05	0.95	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00175926696796355	0.00565766255549907	3.21592041374375	19	7
0.2	0.95	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00985942744370094	0.00986262166554439	1.00032397640347	4.75	7
0.35	0.95	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986022888594649	0.00986355793924498	1.0003376243429	2.71428571428571	7
0.5	0.95	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986104364735205	0.00986451128556255	1.00035165022431	1.9	7
0.65	0.95	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986187438796833	0.0098654841156454	1.00036602855959	1.46153846153846	7
0.8	0.95	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986272147375333	0.00986647666166539	1.00038074561084	1.1875	7
0.95	0.95	0.05	0.35	3	1	alldata	TRUE	FALSE	0.00986358527983953	0.00986748917911507	1.00039578907312	1	7
0.05	0.05	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0102684054795971	0.0605229901097238	5.89409818593358	1	1.75
0.2	0.05	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0108844932342439	0.0641134526548034	5.89034797257209	0.25	1.75
0.35	0.05	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0109075546101715	0.067534361592743	6.19152174858388	0.142857142857143	1.75
0.5	0.05	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0109312155255607	0.0708593432941712	6.48229312911077	0.1	1.75
0.65	0.05	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0109554933217653	0.0741208946253005	6.76563733355981	0.0769230769230769	1.75
0.8	0.05	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0109804058396058	0.0773357487554334	7.04306834238197	0.0625	1.75
0.95	0.05	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0110059714502793	0.0805160015340095	7.31566512758546	0.0526315789473684	1.75
0.05	0.2	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0102469885533837	0.0581077149772584	5.67071141677724	4	1.75
0.2	0.2	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0108709991763826	0.061522870148018	5.65935744725998	1	1.75
0.35	0.2	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0108936392673966	0.0647794762998704	5.9465413448881	0.571428571428572	1.75
0.5	0.2	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0109168645664829	0.067947460691957	6.22408204097085	0.4	1.75
0.65	0.2	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0109406919182626	0.0710573595393901	6.494777484848	0.307692307692308	1.75
0.8	0.2	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0109651386393548	0.0741250001651579	6.76006046098836	0.25	1.75
0.95	0.2	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0109902225603221	0.0771619268781785	7.02096126394706	0.210526315789474	1.75
0.05	0.35	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0102284848017587	0.0559543950312548	5.47044807864737	7	1.75
0.2	0.35	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0108594684788238	0.0592125116629972	5.45261600772291	1.75	1.75
0.35	0.35	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0108817574207503	0.0623218059795893	5.72718206902396	1	1.75
0.5	0.35	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0109046199049292	0.0653487852751838	5.99276140249918	0.7	1.75
0.65	0.35	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0109280723755694	0.0683224377294289	6.25201182618164	0.538461538461539	1.75
0.8	0.35	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0109521317304363	0.0712577169375515	6.50628742343597	0.4375	1.75
0.95	0.35	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0109768153680635	0.0741653484756052	6.75654513524801	0.368421052631579	1.75
0.05	0.5	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0102118884994276	0.0539980574107677	5.28776410100779	10	1.75
0.2	0.5	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0108492258555918	0.0571128967739952	5.26423705563826	2.5	1.75
0.35	0.5	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0108712082425663	0.060087680399619	5.52723110981768	1.42857142857143	1.75
0.5	0.5	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0108937540036926	0.0629857720808131	5.78182434259697	1	1.75
0.65	0.5	0.2	0.35	3	1	alldata	TRUE	FALSE	0.010916879321288	0.0658346322027465	6.03053585784065	0.769230769230769	1.75
0.8	0.5	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0109406007712002	0.0686489137145194	6.27469324127332	0.625	1.75
0.95	0.5	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0109649353939127	0.0714380235749739	6.51513401662481	0.526315789473684	1.75
0.05	0.65	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0101967059372785	0.0522016766368685	5.1194647524376	13	1.75
0.2	0.65	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0108399359175836	0.0551845450201994	5.09085528178113	3.25	1.75
0.35	0.65	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0108616416460598	0.058035223636432	5.34313555239463	1.85714285714286	1.75
0.5	0.65	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0108839017474707	0.0608139084120861	5.58750986760962	1.3	1.75
0.65	0.65	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0109067320989915	0.0635480174058217	5.82649475837932	1	1.75
0.8	0.65	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0109301489618878	0.0662496804999121	6.06118733888417	0.8125	1.75
0.95	0.65	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0109541690534781	0.0689289663441373	6.29248699811252	0.684210526315789	1.75
0.05	0.8	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0101825472815355	0.0505432528413989	4.96371403382053	16	1.75
0.2	0.8	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0108313411417943	0.0534034576192187	4.93045661844717	4	1.75
0.35	0.8	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0108527934666689	0.0561387678489785	5.17274819809219	2.28571428571429	1.75
0.5	0.8	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0108747920637223	0.0588066707936935	5.4076133547297	1.6	1.75
0.65	0.8	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0108973525472182	0.0614333517301271	5.63745657157888	1.23076923076923	1.75
0.8	0.8	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0109204909144573	0.0640303354782223	5.86332024629541	1	1.75
0.95	0.8	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0109442236199139	0.0666072714555014	6.08606638247999	0.842105263157895	1.75
0.05	0.95	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0101692546359586	0.0490007867460053	4.81852293999385	19	1.75
0.2	0.95	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0108233323387071	0.0517468811349517	4.78104889654838	4.75	1.75
0.35	0.95	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0108445495420725	0.0543748139137271	5.01402236236503	2.71428571428571	1.75
0.5	0.95	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0108663054508175	0.0569396527765217	5.24001952956679	1.9	1.75
0.65	0.95	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0108886154116436	0.0594662193785366	5.46132057478557	1.46153846153846	1.75
0.8	0.95	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0109114951469101	0.0619656036435423	5.67892876358832	1.1875	1.75
0.95	0.95	0.2	0.35	3	1	alldata	TRUE	FALSE	0.0109349608289453	0.0644470167927113	5.89366690936078	1	1.75
0.05	0.05	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0292015428210923	0.970798457178908	33.2447659744094	1	1
0.2	0.05	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0303488879015993	0.971365996445161	32.0066422069447	0.25	1
0.35	0.05	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0310755941887902	0.971842707657707	31.2735036296836	0.142857142857143	1
0.5	0.05	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0318288460009838	0.972260241879661	30.5465124890048	0.1	1
0.65	0.05	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0326092574503281	0.972634627704765	29.8269480433992	0.0769230769230769	1
0.8	0.05	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0334174109012297	0.972975476975946	29.1158246774929	0.0625	1
0.95	0.05	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0342540556996209	0.973289042466852	28.413833707803	0.0526315789473684	1
0.05	0.2	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0286340035548391	0.969651112098401	33.8636233749622	4	1
0.2	0.2	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0297503655355077	0.970249634464492	32.6130323779208	1	1
0.35	0.2	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0304500982427955	0.9707521869868	31.8801003282963	0.571428571428572	1
0.5	0.2	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0311752966586311	0.971192265721296	31.1526230642111	0.4	1
0.65	0.2	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0319265614017337	0.971586905436089	30.431930742887	0.307692307692308	1
0.8	0.2	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0327044672570138	0.971946137804892	29.7190634590279	0.25	1
0.95	0.2	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0335097045416013	0.972276647857299	29.0147782905769	0.210526315789474	1
0.05	0.35	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0281572923422935	0.96892440581121	34.4111356316687	7	1
0.2	0.35	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0292478130131999	0.969549901757204	33.1494837347201	1.75	1
0.35	0.35	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0299252641128506	0.970074735887149	32.4165805932045	1	1
0.5	0.35	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0306272919978547	0.970534099743583	31.688537785566	0.7	1
0.65	0.35	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0313544812626808	0.970945980005264	30.9667371585866	0.538461538461539	1
0.8	0.35	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0321073984464357	0.971320789495997	30.2522420530718	0.4375	1
0.95	0.35	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0328865791217762	0.971665545515524	29.5459598250559	0.368421052631579	1
0.05	0.5	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0277397581203387	0.968171153999016	34.901932086032	10	1
0.2	0.5	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0288077342787039	0.968824703341369	33.6307150700697	2.5	1
0.35	0.5	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0294659002564174	0.969372708002145	32.8981195064972	1.42857142857143	1
0.5	0.5	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0301478682210365	0.969852131778964	32.1698411532204	1	1
0.65	0.5	0.35	0.35	3	1	alldata	TRUE	FALSE	0.030854249693197	0.970281913459788	31.447269763741	0.769230769230769	1
0.8	0.5	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0315855712419012	0.970672892513971	30.7315288072512	0.625	1
0.95	0.5	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0323423833318476	0.971032474769179	30.0235287179038	0.526315789473684	1
0.05	0.65	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0273653722952352	0.967390742549672	35.3509074209858	13	1
0.2	0.65	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0284130945639106	0.968073438598266	34.071383404604	3.25	1
0.35	0.65	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0290540199947361	0.968645518737319	33.3394662395364	1.85714285714286	1
0.5	0.65	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0297180865402118	0.969145750306803	32.6113105901163	1.3	1
0.65	0.65	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0304058534171612	0.969594146582839	31.8884042911157	1	1
0.8	0.65	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0311178459961912	0.970001963261702	31.1718864917716	0.8125	1
0.95	0.65	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0318546244119134	0.97037690922851	30.462669930762	0.684210526315789	1
0.05	0.8	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0270245230240543	0.96658258909877	35.7668695295167	16	1
0.2	0.8	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0280538621951076	0.967295532742986	34.4799416927227	4	1
0.35	0.8	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0286792105040035	0.967892601553564	33.7489276916619	2.28571428571429	1
0.5	0.8	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0293271074860286	0.968414428758099	33.0211368175143	1.6	1
0.65	0.8	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0299980367382978	0.968882154003809	32.2981854598124	1.23076923076923	1
0.8	0.8	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0306925976157348	0.969307402384265	31.5811458684533	1	1
0.95	0.8	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0314112837759366	0.969698316525015	30.8710183080093	0.842105263157895	1
0.05	0.95	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0267109575331479	0.965745944300379	36.1554220997844	19	1
0.2	0.95	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0277233521427009	0.966490295458399	34.8619564648447	4.75	1
0.35	0.95	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0283344544844764	0.967113420878224	34.1320642473663	2.71428571428571	1
0.5	0.95	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0289675252308209	0.967657616668152	33.4049114985696	1.9	1
0.65	0.95	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0296230907714903	0.968145375588087	32.6821189273013	1.46153846153846	1
0.8	0.95	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0303016834749851	0.968588716224063	31.9648483234822	1.1875	1
0.95	0.95	0.35	0.35	3	1	alldata	TRUE	FALSE	0.0310038084037911	0.968996191596209	31.2541020437257	1	1
0.05	0.05	0.5	0.35	3	1	alldata	TRUE	FALSE	0.568704280652357	0.988134567558424	1.73751913107624	1	0.7
0.2	0.05	0.5	0.35	3	1	alldata	TRUE	FALSE	0.578832421623329	0.988163826646454	1.70716737648378	0.25	0.7
0.35	0.05	0.5	0.35	3	1	alldata	TRUE	FALSE	0.588482643098164	0.988189617190896	1.67921625009773	0.142857142857143	0.7
0.5	0.05	0.5	0.35	3	1	alldata	TRUE	FALSE	0.597738434170393	0.988212999666651	1.65325323448241	0.1	0.7
0.65	0.05	0.5	0.35	3	1	alldata	TRUE	FALSE	0.606646579396292	0.9882345302112	1.62901195485953	0.0769230769230769	0.7
0.8	0.05	0.5	0.35	3	1	alldata	TRUE	FALSE	0.615233867658084	0.988254584023081	1.60630718816719	0.0625	0.7
0.95	0.05	0.5	0.35	3	1	alldata	TRUE	FALSE	0.623537711086409	0.988273441835843	1.5849457446831	0.0526315789473684	0.7
0.05	0.2	0.5	0.35	3	1	alldata	TRUE	FALSE	0.556648535994751	0.987819481231592	1.77458381250626	4	0.7
0.2	0.2	0.5	0.35	3	1	alldata	TRUE	FALSE	0.566863409471762	0.987847197717823	1.74265472283413	1	0.7
0.35	0.2	0.5	0.35	3	1	alldata	TRUE	FALSE	0.576608281368275	0.987871549690969	1.71324551105436	0.571428571428572	0.7
0.5	0.2	0.5	0.35	3	1	alldata	TRUE	FALSE	0.585966164298882	0.987893565508633	1.68592254245715	0.4	0.7
0.65	0.2	0.5	0.35	3	1	alldata	TRUE	FALSE	0.594983324156662	0.987913783142375	1.66040583497472	0.307692307692308	0.7
0.8	0.2	0.5	0.35	3	1	alldata	TRUE	FALSE	0.603691283749033	0.98793257180268	1.63648639362066	0.25	0.7
0.95	0.2	0.5	0.35	3	1	alldata	TRUE	FALSE	0.612109939693204	0.987950199767588	1.61400777164762	0.210526315789474	0.7
0.05	0.35	0.5	0.35	3	1	alldata	TRUE	FALSE	0.545836231311042	0.987779214782114	1.80966223588634	7	0.7
0.2	0.35	0.5	0.35	3	1	alldata	TRUE	FALSE	0.556112996782121	0.987807599833371	1.77627137928658	1.75	0.7
0.35	0.35	0.5	0.35	3	1	alldata	TRUE	FALSE	0.565927860100428	0.987832527470792	1.7455096260776	1	0.7
0.5	0.35	0.5	0.35	3	1	alldata	TRUE	FALSE	0.575363786622054	0.987855056995479	1.71692254529113	0.7	0.7
0.65	0.35	0.5	0.35	3	1	alldata	TRUE	FALSE	0.584464535322355	0.987875741074062	1.69022358307713	0.538461538461539	0.7
0.8	0.35	0.5	0.35	3	1	alldata	TRUE	FALSE	0.593262538558547	0.98789496021646	1.66519019154109	0.4375	0.7
0.95	0.35	0.5	0.35	3	1	alldata	TRUE	FALSE	0.601781714369826	0.987912992047237	1.64164674408853	0.368421052631579	0.7
0.05	0.5	0.5	0.35	3	1	alldata	TRUE	FALSE	0.535908762286186	0.987738127646201	1.8431087475273	10	0.7
0.2	0.5	0.5	0.35	3	1	alldata	TRUE	FALSE	0.546230124042551	0.987767198817109	1.8083352699533	2.5	0.7
0.35	0.5	0.5	0.35	3	1	alldata	TRUE	FALSE	0.556097845995087	0.987792716965063	1.77629301044584	1.42857142857143	0.7
0.5	0.5	0.5	0.35	3	1	alldata	TRUE	FALSE	0.5655946264659	0.987815773298035	1.74650841269545	1	0.7
0.65	0.5	0.5	0.35	3	1	alldata	TRUE	FALSE	0.574762511029685	0.987836935534589	1.71868713873645	0.769230769230769	0.7
0.8	0.5	0.5	0.35	3	1	alldata	TRUE	FALSE	0.583632363320024	0.987856598863343	1.69260078938027	0.625	0.7
0.95	0.5	0.5	0.35	3	1	alldata	TRUE	FALSE	0.592227764927739	0.987875041796557	1.66806607237858	0.526315789473684	0.7
0.05	0.65	0.5	0.35	3	1	alldata	TRUE	FALSE	0.526681530879222	0.98769620194273	1.8753196078357	13	0.7
0.2	0.65	0.5	0.35	3	1	alldata	TRUE	FALSE	0.537030222061297	0.98772597724702	1.83923722850421	3.25	0.7
0.35	0.65	0.5	0.35	3	1	alldata	TRUE	FALSE	0.546937171100272	0.987752101136997	1.80596996022402	1.85714285714286	0.7
0.5	0.65	0.5	0.35	3	1	alldata	TRUE	FALSE	0.556480928225479	0.987775697717978	1.77503962421106	1.3	0.7
0.65	0.65	0.5	0.35	3	1	alldata	TRUE	FALSE	0.565702841488724	0.987797349920164	1.74614175053574	1	0.7
0.8	0.65	0.5	0.35	3	1	alldata	TRUE	FALSE	0.574631673442108	0.987817468386705	1.71904458810906	0.8125	0.7
0.95	0.65	0.5	0.35	3	1	alldata	TRUE	FALSE	0.583291220353767	0.987836332995809	1.69355597774416	0.684210526315789	0.7
0.05	0.8	0.5	0.35	3	1	alldata	TRUE	FALSE	0.518016283264532	0.987653419219164	1.90660689852254	16	0.7
0.2	0.8	0.5	0.35	3	1	alldata	TRUE	FALSE	0.528390627773088	0.987683917140747	1.86923057531009	4	0.7
0.35	0.8	0.5	0.35	3	1	alldata	TRUE	FALSE	0.538322057314865	0.987710662400182	1.83479508034067	2.28571428571429	0.7
0.5	0.8	0.5	0.35	3	1	alldata	TRUE	FALSE	0.547902122086659	0.987734813015741	1.80275777953551	1.6	0.7
0.65	0.8	0.5	0.35	3	1	alldata	TRUE	FALSE	0.557166955492869	0.98775696730363	1.77282044020335	1.23076923076923	0.7
0.8	0.8	0.5	0.35	3	1	alldata	TRUE	FALSE	0.566144600583344	0.987777552261447	1.74474427777579	1	0.7
0.95	0.8	0.5	0.35	3	1	alldata	TRUE	FALSE	0.57485756103867	0.987796851785937	1.71833323371646	0.842105263157895	0.7
0.05	0.95	0.5	0.35	3	1	alldata	TRUE	FALSE	0.509817938319624	0.987609760655165	1.93718126888661	19	0.7
0.2	0.95	0.5	0.35	3	1	alldata	TRUE	FALSE	0.520205517591064	0.987641000156662	1.89855925544614	4.75	0.7
0.35	0.95	0.5	0.35	3	1	alldata	TRUE	FALSE	0.530161729258332	0.987668382813741	1.86295677018301	2.71428571428571	0.7
0.5	0.95	0.5	0.35	3	1	alldata	TRUE	FALSE	0.539770563826733	0.987693101601723	1.8298387644547	1.9	0.7
0.65	0.95	0.5	0.35	3	1	alldata	TRUE	FALSE	0.549071102319307	0.98771577039322	1.79888500090617	1.46153846153846	0.7
0.8	0.95	0.5	0.35	3	1	alldata	TRUE	FALSE	0.558090891737561	0.987736833606569	1.76984940666447	1.1875	0.7
0.95	0.95	0.5	0.35	3	1	alldata	TRUE	FALSE	0.566844901615484	0.987756578532039	1.74255175572185	1	0.7
