"level" "taxa" "taxashort" "hex" "R" "G" "B"
6 "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Paludibacter" "Paludibacter" "#2C8423" 0.172413793103448 0.517241379310345 0.137931034482759
6 "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides" "Parabacteroides" "#6A1223" 0.413793103448276 0.0689655172413793 0.137931034482759
6 "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas" "Porphyromonas" "#723EFF" 0.448275862068966 0.241379310344828 1
6 "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella" "Prevotella" "#2C2335" 0.172413793103448 0.137931034482759 0.206896551724138
6 "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;Other" "Rikenellaceae;Other" "#46B0F6" 0.275862068965517 0.689655172413793 0.96551724137931
6 "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__" "" "#35E58D" 0.206896551724138 0.896551724137931 0.551724137931034
6 "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__" "" "#FFE59E" 1 0.896551724137931 0.620689655172414
6 "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae];g__" "" "#F684B0" 0.96551724137931 0.517241379310345 0.689655172413793
6 "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Butyricimonas" "Butyricimonas" "#61723E" 0.379310344827586 0.448275862068966 0.241379310344828
6 "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter" "Odoribacter" "#953E9E" 0.586206896551724 0.241379310344828 0.620689655172414
6 "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__" "" "#C1D358" 0.758620689655172 0.827586206896552 0.344827586206897
6 "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella" "Paraprevotella" "#B09E84" 0.689655172413793 0.620689655172414 0.517241379310345
6 "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]" "[Prevotella]" "#D37261" 0.827586206896552 0.448275862068966 0.379310344827586
6 "k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__;g__" "" "#8DF672" 0.551724137931034 0.96551724137931 0.448275862068966
6 "k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae;g__" "" "#CA9E4F" 0.793103448275862 0.620689655172414 0.310344827586207
6 "k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__" "" "#00D33E" 0 0.827586206896552 0.241379310344828
6 "k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Adhaeribacter" "Adhaeribacter" "#B97BB0" 0.724137931034483 0.482758620689655 0.689655172413793
6 "k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Dyadobacter" "Dyadobacter" "#FF61B0" 1 0.379310344827586 0.689655172413793
6 "k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter" "Hymenobacter" "#CA233E" 0.793103448275862 0.137931034482759 0.241379310344828
6 "k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Larkinella" "Larkinella" "#8495DC" 0.517241379310345 0.586206896551724 0.862068965517241
6 "k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Pontibacter" "Pontibacter" "#230023" 0.137931034482759 0 0.137931034482759
6 "k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Rhodocytophaga" "Rhodocytophaga" "#9E8D95" 0.620689655172414 0.551724137931034 0.586206896551724
6 "k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Spirosoma" "Spirosoma" "#466A00" 0.275862068965517 0.413793103448276 0
6 "k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__" "" "#CA1261" 0.793103448275862 0.0689655172413793 0.379310344827586
6 "k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__Fluviicola" "Fluviicola" "#006161" 0 0.379310344827586 0.379310344827586
6 "k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;Other" "Flavobacteriaceae;Other" "#008461" 0 0.517241379310345 0.379310344827586
6 "k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__" "" "#4F3E09" 0.310344827586207 0.241379310344828 0.0344827586206897
6 "k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita" "Aequorivita" "#61B04F" 0.379310344827586 0.689655172413793 0.310344827586207
6 "k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga" "Capnocytophaga" "#FF1AFF" 1 0.103448275862069 1
6 "k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium" "Flavobacterium" "#005884" 0 0.344827586206897 0.517241379310345
6 "k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gillisia" "Gillisia" "#0061CA" 0 0.379310344827586 0.793103448275862
6 "k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__" "" "#D3612C" 0.827586206896552 0.379310344827586 0.172413793103448
6 "k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium" "Chryseobacterium" "#D32395" 0.827586206896552 0.137931034482759 0.586206896551724
6 "k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Cloacibacterium" "Cloacibacterium" "#8D2CC1" 0.551724137931034 0.172413793103448 0.758620689655172
6 "k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Elizabethkingia" "Elizabethkingia" "#B9DCA7" 0.724137931034483 0.862068965517241 0.655172413793103
6 "k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Riemerella" "Riemerella" "#58236A" 0.344827586206897 0.137931034482759 0.413793103448276
6 "k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Wautersiella" "Wautersiella" "#E5DC2C" 0.896551724137931 0.862068965517241 0.172413793103448
6 "k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__;g__" "" "#FFCAB9" 1 0.793103448275862 0.724137931034483
6 "k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__" "" "#848D00" 0.517241379310345 0.551724137931034 0
6 "k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter" "Pedobacter" "#FF588D" 1 0.344827586206897 0.551724137931034
6 "k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium" "Sphingobacterium" "#EDB9FF" 0.931034482758621 0.724137931034483 1
6 "k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales];f__Rhodothermaceae;g__" "" "#D3B000" 0.827586206896552 0.689655172413793 0
6 "k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales];f__Rhodothermaceae;g__Rubricoccus" "Rubricoccus" "#84D3FF" 0.517241379310345 0.827586206896552 1
6 "k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales];f__[Balneolaceae];g__KSA1" "KSA1" "#72FFD3" 0.448275862068966 1 0.827586206896552
6 "k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;Other" "Chitinophagaceae;Other" "#4F099E" 0.310344827586207 0.0344827586206897 0.620689655172414
6 "k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__" "" "#4F58ED" 0.310344827586207 0.344827586206897 0.931034482758621
6 "k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Flavisolibacter" "Flavisolibacter" "#61B084" 0.379310344827586 0.689655172413793 0.517241379310345
6 "k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Sediminibacterium" "Sediminibacterium" "#8D6AD3" 0.551724137931034 0.413793103448276 0.827586206896552
6 "k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Segetibacter" "Segetibacter" "#C1D3F6" 0.758620689655172 0.827586206896552 0.96551724137931
6 "k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae;g__" "" "#3E4623" 0.241379310344828 0.275862068965517 0.137931034482759
6 "k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__;g__" "" "#DC46CA" 0.862068965517241 0.275862068965517 0.793103448275862
6 "k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Parachlamydiaceae;g__Candidatus Protochlamydia" "Candidatus Protochlamydia" "#B0FFF6" 0.689655172413793 1 0.96551724137931
6 "k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae;g__Anaerolinea" "Anaerolinea" "#DCFF58" 0.862068965517241 1 0.344827586206897
6 "k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenscatenales;f__Ardenscatenaceae;g__Ardenscatena" "Ardenscatena" "#9E12E5" 0.620689655172414 0.0689655172413793 0.896551724137931
6 "k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__Caldilinea" "Caldilinea" "#C1586A" 0.758620689655172 0.344827586206897 0.413793103448276
6 "k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__DRC31;f__;g__" "" "#CAB07B" 0.793103448275862 0.689655172413793 0.482758620689655
6 "k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__GCA004;f__;g__" "" "#7B8DA7" 0.482758620689655 0.551724137931034 0.655172413793103
6 "k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__A4b;g__" "" "#1272C1" 0.0689655172413793 0.448275862068966 0.758620689655172
6 "k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__AKIW781;f__;g__" "" "#FF613E" 1 0.379310344827586 0.241379310344828
6 "k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Chloroflexales;Other;Other" "Chloroflexales;Other;Other" "#CA7200" 0.793103448275862 0.448275862068966 0
6 "k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Chloroflexales;f__Chloroflexaceae;g__Chloronema" "Chloronema" "#72462C" 0.448275862068966 0.275862068965517 0.172413793103448
6 "k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__;g__" "" "#7BC100" 0.482758620689655 0.758620689655172 0
6 "k__Bacteria;p__Chloroflexi;c__Ellin6529;o__;f__;g__" "" "#C1DCD3" 0.758620689655172 0.862068965517241 0.827586206896552
6 "k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__;f__;g__" "" "#B09512" 0.689655172413793 0.586206896551724 0.0689655172413793
6 "k__Bacteria;p__Chloroflexi;c__S085;o__;f__;g__" "" "#612C46" 0.379310344827586 0.172413793103448 0.275862068965517
6 "k__Bacteria;p__Chloroflexi;c__TK10;Other;Other;Other" "TK10;Other;Other;Other" "#D37BCA" 0.827586206896552 0.482758620689655 0.793103448275862
6 "k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__;f__;g__" "" "#FF4F61" 1 0.310344827586207 0.379310344827586
6 "k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__JG30-KF-CM45;f__;g__" "" "#4F8DFF" 0.310344827586207 0.551724137931034 1
6 "k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__Sphaerobacterales;f__;g__" "" "#9E124F" 0.620689655172414 0.0689655172413793 0.310344827586207
6 "k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__MLE1-12;f__;g__" "" "#464658" 0.275862068965517 0.275862068965517 0.344827586206897
6 "k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__;g__" "" "#61E5D3" 0.379310344827586 0.896551724137931 0.827586206896552
6 "k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__;f__;g__" "" "#F6F68D" 0.96551724137931 0.96551724137931 0.551724137931034
6 "k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__CAB-I;f__;g__" "" "#A76135" 0.655172413793103 0.379310344827586 0.206896551724138
6 "k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__;g__" "" "#008DC1" 0 0.551724137931034 0.758620689655172
6 "k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__Chlamydomonadaceae;Other" "Chlamydomonadaceae;Other" "#FF00D3" 1 0 0.827586206896552
6 "k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__Chlamydomonadaceae;g__" "" "#8D4F58" 0.551724137931034 0.310344827586207 0.344827586206897
6 "k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Stramenopiles;f__;g__" "" "#B96AD3" 0.724137931034483 0.413793103448276 0.827586206896552
6 "k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__;g__" "" "#D39EC1" 0.827586206896552 0.620689655172414 0.758620689655172
6 "k__Bacteria;p__Cyanobacteria;c__ML635J-21;o__;f__;g__" "" "#00612C" 0 0.379310344827586 0.172413793103448
6 "k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae;g__" "" "#FFD3E5" 1 0.827586206896552 0.896551724137931
6 "k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Xenococcaceae;g__" "" "#95121A" 0.586206896551724 0.0689655172413793 0.103448275862069
6 "k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Xenococcaceae;g__Chroococcidiopsis" "Chroococcidiopsis" "#6AD37B" 0.413793103448276 0.827586206896552 0.482758620689655
6 "k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales;f__Phormidiaceae;g__Phormidium" "Phormidium" "#350972" 0.206896551724138 0.0344827586206897 0.448275862068966
6 "k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales;f__Phormidiaceae;g__Planktothrix" "Planktothrix" "#7BD3DC" 0.482758620689655 0.827586206896552 0.862068965517241
6 "k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__" "" "#001A2C" 0 0.103448275862069 0.172413793103448
6 "k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Leptolyngbya" "Leptolyngbya" "#DC0009" 0.862068965517241 0 0.0344827586206897
6 "k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Synechococcales;f__Acaryochloridaceae;g__Acaryochloris" "Acaryochloris" "#9E7B35" 0.620689655172414 0.482758620689655 0.206896551724138
6 "k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Geovibrio" "Geovibrio" "#726A23" 0.448275862068966 0.413793103448276 0.137931034482759
6 "k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Mucispirillum" "Mucispirillum" "#CA847B" 0.793103448275862 0.517241379310345 0.482758620689655
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other;Other" "Bacillales;Other;Other" "#9E09A7" 0.620689655172414 0.0344827586206897 0.655172413793103
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__" "" "#FF6A00" 1 0.413793103448276 0
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus" "Alicyclobacillus" "#FF8DED" 1 0.551724137931034 0.931034482758621
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;Other" "Bacillaceae;Other" "#C1FFB9" 0.758620689655172 1 0.724137931034483
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__" "" "#C1D384" 0.758620689655172 0.827586206896552 0.517241379310345
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anaerobacillus" "Anaerobacillus" "#E58D61" 0.896551724137931 0.551724137931034 0.379310344827586
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus" "Anoxybacillus" "#3E2CA7" 0.241379310344828 0.172413793103448 0.655172413793103
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus" "Bacillus" "#61A7B0" 0.379310344827586 0.655172413793103 0.689655172413793
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Geobacillus" "Geobacillus" "#9EB09E" 0.620689655172414 0.689655172413793 0.620689655172414
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Marinibacillus" "Marinibacillus" "#848461" 0.517241379310345 0.517241379310345 0.379310344827586
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Marinococcus" "Marinococcus" "#FF7B35" 1 0.482758620689655 0.206896551724138
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus" "Oceanobacillus" "#5858C1" 0.344827586206897 0.344827586206897 0.758620689655172
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Brochothrix" "Brochothrix" "#4FC12C" 0.310344827586207 0.758620689655172 0.172413793103448
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__" "" "#8DB000" 0.551724137931034 0.689655172413793 0
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Cohnella" "Cohnella" "#C1B9F6" 0.758620689655172 0.724137931034483 0.96551724137931
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus" "Paenibacillus" "#FFDC4F" 1 0.862068965517241 0.310344827586207
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Saccharibacillus" "Saccharibacillus" "#726161" 0.448275862068966 0.379310344827586 0.379310344827586
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;Other" "Planococcaceae;Other" "#722C1A" 0.448275862068966 0.172413793103448 0.103448275862069
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__" "" "#460900" 0.275862068965517 0.0344827586206897 0
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Lysinibacillus" "Lysinibacillus" "#84468D" 0.517241379310345 0.275862068965517 0.551724137931034
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planococcus" "Planococcus" "#6A3ED3" 0.413793103448276 0.241379310344828 0.827586206896552
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planomicrobium" "Planomicrobium" "#849EFF" 0.517241379310345 0.620689655172414 1
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Rummeliibacillus" "Rummeliibacillus" "#61006A" 0.379310344827586 0 0.413793103448276
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina" "Sporosarcina" "#9E3500" 0.620689655172414 0.206896551724138 0
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Sporolactobacillaceae;Other" "Sporolactobacillaceae;Other" "#7BF6B0" 0.482758620689655 0.96551724137931 0.689655172413793
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Jeotgalicoccus" "Jeotgalicoccus" "#355823" 0.206896551724138 0.344827586206897 0.137931034482759
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Macrococcus" "Macrococcus" "#00A77B" 0 0.655172413793103 0.482758620689655
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Salinicoccus" "Salinicoccus" "#8D6A9E" 0.551724137931034 0.413793103448276 0.620689655172414
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus" "Staphylococcus" "#B98DF6" 0.724137931034483 0.551724137931034 0.96551724137931
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;Other" "Thermoactinomycetaceae;Other" "#588461" 0.344827586206897 0.517241379310345 0.379310344827586
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__" "" "#23093E" 0.137931034482759 0.0344827586206897 0.241379310344828
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Planifilum" "Planifilum" "#9EB958" 0.620689655172414 0.724137931034483 0.344827586206897
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Exiguobacteraceae];g__" "" "#CA3E23" 0.793103448275862 0.241379310344828 0.137931034482759
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Exiguobacteraceae];g__Exiguobacterium" "Exiguobacterium" "#B08DD3" 0.689655172413793 0.551724137931034 0.827586206896552
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Thermicanaceae];g__Thermicanus" "Thermicanus" "#D3C146" 0.827586206896552 0.758620689655172 0.275862068965517
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__" "" "#7B7BB0" 0.482758620689655 0.482758620689655 0.689655172413793
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other;Other" "Lactobacillales;Other;Other" "#588484" 0.344827586206897 0.517241379310345 0.517241379310345
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__;g__" "" "#6A0946" 0.413793103448276 0.0344827586206897 0.275862068965517
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;Other" "Aerococcaceae;Other" "#A73E72" 0.655172413793103 0.241379310344828 0.448275862068966
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__" "" "#463523" 0.275862068965517 0.206896551724138 0.137931034482759
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus" "Aerococcus" "#5823FF" 0.344827586206897 0.137931034482759 1
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Alkalibacterium" "Alkalibacterium" "#009E3E" 0 0.620689655172414 0.241379310344828
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Alloiococcus" "Alloiococcus" "#003E23" 0 0.241379310344828 0.137931034482759
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia" "Facklamia" "#00DCF6" 0 0.862068965517241 0.96551724137931
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Marinilactibacillus" "Marinilactibacillus" "#D300C1" 0.827586206896552 0 0.758620689655172
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__" "" "#FFB061" 1 0.689655172413793 0.379310344827586
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium" "Carnobacterium" "#129E9E" 0.0689655172413793 0.620689655172414 0.620689655172414
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Desemzia" "Desemzia" "#00DCB9" 0 0.862068965517241 0.724137931034483
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella" "Granulicatella" "#46587B" 0.275862068965517 0.344827586206897 0.482758620689655
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Trichococcus" "Trichococcus" "#F6F6C1" 0.96551724137931 0.96551724137931 0.758620689655172
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;Other" "Enterococcaceae;Other" "#E561FF" 0.896551724137931 0.379310344827586 1
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus" "Enterococcus" "#D38D9E" 0.827586206896552 0.551724137931034 0.620689655172414
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;Other" "Lactobacillaceae;Other" "#355895" 0.206896551724138 0.344827586206897 0.586206896551724
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__" "" "#8DA761" 0.551724137931034 0.655172413793103 0.379310344827586
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus" "Lactobacillus" "#95B0D3" 0.586206896551724 0.689655172413793 0.827586206896552
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus" "Pediococcus" "#1A2323" 0.103448275862069 0.137931034482759 0.137931034482759
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__" "" "#FFB0B0" 1 0.689655172413793 0.689655172413793
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc" "Leuconostoc" "#840084" 0.517241379310345 0 0.517241379310345
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella" "Weissella" "#586A4F" 0.344827586206897 0.413793103448276 0.310344827586207
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus" "Lactococcus" "#B0FF12" 0.689655172413793 1 0.0689655172413793
