

Software Version	3.09.07



Experiment File Path:	C:\Users\Public\Documents\Experiments\Doran\e0046.2B.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\DG-37C-48Hr-orbital-continuous.prt



Plate Number	Plate 1
Date	8/18/2023
Time	1:43:34 PM
Reader Type:	Epoch 2
Reader Serial Number:	20022826
Reading Type	Reader

Procedure Details

Plate Type	96 WELL PLATE (Use plate lid)
Eject plate on completion	
Set Temperature	Setpoint 37°C, Gradient 0 °C
	Preheat before moving to next step
Start Kinetic	Runtime 48:00:00 (HH:MM:SS), Interval 0:15:00, 193 Reads
    Shake	Orbital: Continuous
	Frequency: 282 cpm (3 mm)
    Read	Absorbance Endpoint
	Full Plate
	Wavelengths:  600
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 8
End Kinetic	

600

Time	T° 600	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
45:44:16	37.2	0.28580	0.32150	0.26680	0.19500	0.87790	1.28790	1.04590	1.28680	1.21040	1.07010	1.17640	0.09740	0.40920	0.53260	1.10530	1.37150	1.36380	1.39630	1.70170	1.61440	1.65770	1.60440	1.54980	1.47430	1.17020	1.38910	1.21780	1.34200	1.38050	1.37330	1.71230	1.64220	1.68400	1.62440	1.66460	1.49510	1.29590	1.25340	1.38170	1.36450	1.38110	1.35490	1.66700	1.67980	1.67200	1.62200	1.61350	1.53330	1.27990	1.34020	1.44000	1.36570	1.42330	1.38100	1.63670	1.66660	1.68130	1.63030	1.55550	1.59900	1.22180	1.39840	1.42880	1.34430	1.41220	1.37130	1.63790	1.71760	1.68700	1.62010	1.61610	1.55550	1.41240	1.41170	1.39360	1.41770	1.36640	1.36730	1.64260	1.67820	1.65450	1.57560	1.56100	1.47830	0.79480	1.53590	1.43010	1.35200	1.45900	1.40040	1.62900	1.59480	1.65220	1.59580	1.61590	1.32140
45:59:16	37.1	0.28680	0.32180	0.26710	0.19420	0.86320	1.27200	1.05510	1.28490	1.18480	1.09030	1.13980	0.09620	0.39820	0.50900	1.08580	1.40580	1.36240	1.39500	1.70310	1.61400	1.65620	1.60470	1.54880	1.47300	1.14700	1.40130	1.21640	1.33500	1.37910	1.37240	1.71500	1.64020	1.68230	1.62370	1.66370	1.49680	1.29330	1.24960	1.37440	1.36350	1.37880	1.35540	1.66560	1.67470	1.67210	1.62180	1.61260	1.53230	1.29360	1.33600	1.44040	1.36570	1.42400	1.37790	1.63470	1.66520	1.68300	1.62950	1.55410	1.59570	1.19720	1.39670	1.42870	1.34190	1.41070	1.36940	1.63650	1.71640	1.68600	1.61820	1.61530	1.55140	1.43050	1.40470	1.39450	1.41840	1.36760	1.36680	1.64380	1.67940	1.65600	1.57470	1.56110	1.47490	0.78010	1.53280	1.42710	1.35340	1.44070	1.39980	1.62670	1.59370	1.65330	1.59620	1.61520	1.31850
46:14:16	37.2	0.28730	0.32130	0.26750	0.19340	0.84560	1.26320	1.04830	1.26430	1.21030	1.09270	1.18720	0.09500	0.38880	0.48820	1.06470	1.41350	1.36300	1.39520	1.70210	1.61290	1.65490	1.60390	1.54620	1.47020	1.14570	1.34620	1.21910	1.33340	1.38090	1.37290	1.71620	1.64170	1.68280	1.62610	1.66340	1.48560	1.30810	1.24660	1.36700	1.36090	1.37810	1.35550	1.66700	1.67510	1.67330	1.61960	1.61270	1.53190	1.28150	1.33250	1.44130	1.36310	1.42670	1.37520	1.63590	1.66530	1.67980	1.62710	1.55220	1.59360	1.18000	1.39330	1.42710	1.34280	1.40390	1.37070	1.63820	1.71520	1.68440	1.61560	1.61680	1.55100	1.45390	1.39740	1.39350	1.41960	1.36780	1.36530	1.64290	1.67970	1.65460	1.57540	1.55910	1.47670	0.76390	1.56490	1.42850	1.34780	1.44790	1.40780	1.62600	1.59370	1.65420	1.59260	1.61410	1.31330
46:29:16	37.1	0.28920	0.32510	0.26740	0.19410	0.80600	1.24970	1.06340	1.28380	1.20800	1.07810	1.20050	0.09480	0.38110	0.46760	1.04340	1.38560	1.36580	1.39390	1.70080	1.61440	1.65560	1.60270	1.54600	1.46730	1.13020	1.33820	1.23460	1.32690	1.37830	1.37490	1.71500	1.64170	1.68090	1.62470	1.66060	1.47910	1.29550	1.24370	1.35750	1.35820	1.37630	1.35640	1.66830	1.67430	1.67130	1.62070	1.60950	1.52830	1.30760	1.32850	1.44150	1.36330	1.42540	1.37340	1.63370	1.66530	1.68120	1.62820	1.55250	1.59050	1.21320	1.39040	1.42740	1.34250	1.40050	1.36810	1.63660	1.71550	1.68470	1.61470	1.61780	1.55170	1.44650	1.38980	1.39350	1.41950	1.36700	1.36460	1.64350	1.67610	1.65540	1.57520	1.55800	1.47480	0.74810	1.53440	1.41190	1.34550	1.45030	1.41180	1.62690	1.59340	1.65290	1.59440	1.61330	1.32390
46:44:16	37.2	0.28760	0.32290	0.26790	0.19290	0.81400	1.24010	1.05340	1.29600	1.18180	1.07370	1.16880	0.09390	0.37190	0.45120	1.02040	1.40390	1.36220	1.39140	1.69290	1.61070	1.65240	1.59980	1.54410	1.46500	1.09320	1.31710	1.25590	1.31770	1.38110	1.37280	1.71140	1.64110	1.67960	1.62310	1.66060	1.47340	1.27780	1.24240	1.34920	1.35730	1.37630	1.35660	1.66780	1.67030	1.66660	1.61940	1.60970	1.52900	1.25060	1.32750	1.44250	1.36110	1.42530	1.37070	1.63380	1.66380	1.68000	1.62560	1.55200	1.59050	1.21180	1.38390	1.42830	1.34070	1.39860	1.36940	1.63590	1.71190	1.68190	1.61370	1.61250	1.54580	1.44910	1.38070	1.39430	1.41960	1.36950	1.36400	1.64290	1.67830	1.65080	1.57390	1.55750	1.47310	0.73320	1.55820	1.40480	1.34350	1.45780	1.41130	1.62500	1.59350	1.65220	1.59120	1.61580	1.32660
46:59:16	37.1	0.29010	0.32450	0.26820	0.19320	0.80160	1.24430	1.05800	1.30040	1.21030	1.08780	1.12020	0.09290	0.36620	0.43870	0.99620	1.43080	1.36440	1.39150	1.69550	1.61090	1.65340	1.59750	1.54490	1.46380	1.08650	1.38470	1.26410	1.31860	1.37850	1.37310	1.71330	1.64060	1.67870	1.62380	1.66020	1.46750	1.28760	1.24300	1.34510	1.35660	1.37190	1.35480	1.66300	1.67250	1.67000	1.61950	1.60570	1.52580	1.25870	1.32670	1.44090	1.36310	1.42320	1.36920	1.63130	1.66230	1.67940	1.62810	1.55180	1.58820	1.20080	1.37700	1.42830	1.34220	1.40030	1.36500	1.63610	1.71320	1.67940	1.61230	1.61480	1.55050	1.46680	1.36790	1.39280	1.42120	1.37230	1.36410	1.64500	1.67460	1.65380	1.57470	1.55630	1.47300	0.71770	1.52930	1.41820	1.34900	1.43710	1.40920	1.62390	1.59160	1.64870	1.58920	1.61300	1.30710
47:14:16	37.1	0.29100	0.32550	0.26960	0.19330	0.78350	1.21810	1.05770	1.27760	1.21550	1.10260	1.06850	0.09350	0.36050	0.42410	0.97220	1.41510	1.36290	1.39070	1.69490	1.61100	1.65230	1.59820	1.54410	1.46070	1.07310	1.31390	1.27000	1.31660	1.37890	1.37310	1.71160	1.63990	1.67920	1.62330	1.65840	1.46640	1.28460	1.24400	1.33960	1.35390	1.37070	1.35600	1.66230	1.67380	1.67090	1.61810	1.60930	1.52430	1.28960	1.32300	1.44260	1.36370	1.41880	1.36730	1.63340	1.66280	1.68070	1.62540	1.55020	1.58780	1.17530	1.36890	1.42870	1.34110	1.40040	1.36390	1.63500	1.71270	1.68280	1.61260	1.61240	1.54540	1.45400	1.35670	1.39260	1.41920	1.37480	1.36420	1.64660	1.67660	1.65420	1.57390	1.55710	1.47510	0.70390	1.53910	1.40800	1.35520	1.44150	1.40410	1.62430	1.59240	1.64560	1.58950	1.61380	1.30800
47:29:16	37.1	0.29160	0.32610	0.26860	0.19300	0.76440	1.22870	1.05510	1.32150	1.23190	1.10690	1.10950	0.09360	0.35410	0.40930	0.94720	1.45470	1.36610	1.38820	1.69620	1.61210	1.65310	1.59940	1.54310	1.45780	1.05270	1.29940	1.27320	1.31910	1.37820	1.37560	1.71270	1.64120	1.68030	1.62300	1.65970	1.46470	1.29520	1.24810	1.33510	1.35030	1.36750	1.35220	1.65850	1.67590	1.67360	1.61870	1.60850	1.52260	1.26840	1.31820	1.44130	1.36310	1.41500	1.36740	1.63470	1.66350	1.68060	1.62380	1.54760	1.59040	1.18040	1.35820	1.42380	1.34110	1.40490	1.36150	1.63380	1.71380	1.68290	1.61300	1.61300	1.54560	1.45660	1.34680	1.39250	1.41820	1.37590	1.36520	1.64530	1.67650	1.65430	1.57450	1.55870	1.47610	0.68600	1.55910	1.40140	1.36290	1.45580	1.40390	1.62450	1.59370	1.64530	1.58850	1.61190	1.31340
47:44:16	37.1	0.29250	0.32640	0.26870	0.19320	0.74380	1.20710	1.06940	1.30710	1.22840	1.14270	1.08630	0.09430	0.34930	0.39570	0.92200	1.40840	1.36250	1.38740	1.69460	1.60930	1.65070	1.59800	1.54390	1.45540	1.04720	1.36670	1.27930	1.32080	1.37790	1.37610	1.71310	1.64000	1.68170	1.62340	1.65800	1.46200	1.29110	1.25540	1.33120	1.34980	1.36650	1.35450	1.66050	1.67420	1.66950	1.61840	1.60830	1.52300	1.29870	1.31420	1.44110	1.36230	1.41090	1.36500	1.63290	1.66350	1.67940	1.62600	1.54720	1.58780	1.17880	1.34820	1.42380	1.34270	1.40700	1.35840	1.63370	1.71250	1.68290	1.61240	1.61230	1.54260	1.45920	1.34010	1.39280	1.41860	1.37550	1.36650	1.64490	1.67680	1.65210	1.57570	1.56080	1.47900	0.67180	1.51720	1.38710	1.36690	1.44680	1.41190	1.62240	1.59250	1.64600	1.58830	1.61310	1.29630
47:59:16	37.2	0.29070	0.32570	0.26830	0.19190	0.72270	1.20880	1.06140	1.30220	1.22440	1.14800	1.11010	0.09410	0.34340	0.38200	0.89610	1.41910	1.36200	1.38520	1.69400	1.60840	1.65180	1.59610	1.54430	1.45290	1.05290	1.30730	1.28560	1.31960	1.37720	1.37710	1.71290	1.63990	1.67860	1.62280	1.65720	1.45960	1.30780	1.26060	1.32940	1.34690	1.36460	1.35330	1.66170	1.67540	1.67100	1.61860	1.60690	1.52210	1.24470	1.31270	1.44180	1.36230	1.40560	1.36380	1.63300	1.66220	1.67960	1.62640	1.54860	1.58870	1.18430	1.34150	1.42360	1.34070	1.40830	1.35840	1.63310	1.71590	1.68150	1.60980	1.61050	1.53610	1.45970	1.33140	1.39300	1.41690	1.37880	1.36680	1.64330	1.67400	1.65190	1.57670	1.55850	1.47640	0.65690	1.55320	1.43630	1.36390	1.43560	1.41250	1.62390	1.59230	1.64460	1.58610	1.61390	1.28840
48:14:16	37.1	0.29370	0.32960	0.26950	0.19370	0.70320	1.20500	1.05940	1.33090	1.21740	1.14640	1.09150	0.09570	0.34120	0.37260	0.86970	1.45380	1.36000	1.38430	1.69170	1.60990	1.65070	1.59690	1.54370	1.44900	1.01120	1.29800	1.28690	1.32380	1.37880	1.37800	1.71220	1.63940	1.67870	1.62300	1.65780	1.45720	1.29880	1.20370	1.32550	1.34520	1.36290	1.35040	1.65960	1.67650	1.66980	1.61780	1.60690	1.52040	1.24560	1.31030	1.44030	1.36430	1.40450	1.36190	1.63600	1.66210	1.67960	1.62590	1.54570	1.58680	1.21540	1.33700	1.42310	1.34250	1.41450	1.35480	1.63290	1.71330	1.68220	1.60960	1.61100	1.53860	1.44280	1.32580	1.39450	1.41790	1.38480	1.36580	1.64630	1.67500	1.65410	1.57670	1.56140	1.48080	0.64130	1.52050	1.43090	1.35580	1.44150	1.41220	1.62420	1.59470	1.64680	1.58610	1.61260	1.27770

Results
	1	2	3	4	5	6	7	8	9	10	11	12
A	-2.658	-3.027	3.149	2.752	4.789	3.051	1.591	2.991	1.361	1.837	-4.726	-6.485	Max V [600]
	1.000	1.000	0.997	0.994	0.983	0.982	0.793	0.906	0.882	0.929	0.888	0.967	R-Squared [600]
	26:59:16	28:59:16	3:44:16	3:29:16	3:14:16	3:14:16	0:44:16	0:44:16	0:44:16	1:29:16	42:59:16	32:29:16	t at Max V [600]
	24:18:19	27:19:31	2:06:52	2:22:29	2:15:29	2:13:10	?????	0:15:09	?????	0:29:01	43:55:28	33:03:55	Lagtime [600]
B	2.821	2.321	2.808	2.732	2.963	2.434	4.053	3.078	3.603	2.599	2.519	2.816	Max V [600]
	0.993	0.993	0.990	0.998	0.996	0.999	0.992	0.994	0.995	0.995	0.990	0.995	R-Squared [600]
	3:59:16	3:59:16	3:59:16	4:44:16	4:29:16	4:29:16	3:44:16	3:44:16	3:14:16	3:29:16	3:29:16	3:44:16	t at Max V [600]
	2:15:23	2:08:41	2:28:21	2:56:52	2:59:52	2:25:44	2:40:00	2:10:56	2:06:40	1:43:00	1:28:17	2:07:36	Lagtime [600]
C	2.655	2.831	3.214	2.496	2.621	2.574	3.609	3.346	3.503	2.599	2.945	2.752	Max V [600]
	0.997	0.993	0.986	0.995	0.999	0.998	0.999	0.997	0.995	0.999	0.998	0.978	R-Squared [600]
	4:14:16	4:29:16	3:44:16	4:59:16	4:29:16	4:29:16	3:29:16	3:14:16	3:29:16	3:29:16	3:29:16	3:59:16	t at Max V [600]
	2:44:36	3:07:17	2:26:21	2:43:20	2:43:13	2:39:19	1:53:53	1:55:05	2:01:12	1:31:12	1:48:06	1:58:56	Lagtime [600]
D	2.544	3.781	3.180	2.845	2.908	3.011	3.811	3.691	3.351	2.555	3.653	3.381	Max V [600]
	0.989	0.987	0.995	0.996	0.994	0.995	0.983	0.979	0.988	0.993	0.956	0.900	R-Squared [600]
	3:29:16	3:29:16	3:44:16	4:29:16	3:59:16	4:14:16	3:44:16	3:14:16	3:14:16	3:14:16	2:59:16	3:59:16	t at Max V [600]
	2:05:41	2:39:03	2:21:29	3:12:46	2:47:56	3:03:56	2:20:54	2:00:25	2:10:21	1:46:58	1:38:13	2:20:25	Lagtime [600]
E	2.534	2.917	2.673	2.728	2.538	2.550	3.383	3.403	3.144	2.385	2.543	2.508	Max V [600]
	0.994	0.992	0.993	0.997	0.997	0.997	0.988	0.983	0.999	0.988	0.999	0.874	R-Squared [600]
	3:44:16	3:29:16	3:14:16	3:59:16	3:59:16	3:59:16	3:14:16	3:14:16	3:29:16	3:29:16	3:14:16	4:44:16	t at Max V [600]
	2:12:57	1:59:11	1:43:27	2:36:47	2:26:36	2:26:52	1:58:04	1:46:30	1:50:51	1:12:36	1:13:03	1:30:57	Lagtime [600]
F	2.579	3.427	2.921	2.837	2.684	2.871	2.722	3.062	3.426	2.845	2.475	2.900	Max V [600]
	0.988	0.989	0.986	0.998	0.998	0.997	0.995	0.998	0.991	0.964	0.999	0.997	R-Squared [600]
	3:44:16	3:59:16	3:29:16	3:59:16	3:44:16	3:59:16	3:44:16	3:14:16	3:14:16	3:29:16	3:29:16	3:29:16	t at Max V [600]
	2:27:23	2:43:44	2:13:03	2:40:47	2:15:52	2:50:36	2:07:00	1:45:12	2:02:26	2:00:13	1:45:26	1:48:49	Lagtime [600]
G	2.559	2.683	3.241	2.909	2.699	2.665	2.645	3.384	2.876	3.523	3.266	2.531	Max V [600]
	0.973	0.992	0.994	0.998	0.998	0.981	0.990	0.979	0.864	0.963	0.997	0.977	R-Squared [600]
	44:59:16	3:59:16	4:14:16	4:14:16	3:59:16	3:59:16	3:29:16	3:29:16	4:44:16	3:29:16	3:59:16	4:29:16	t at Max V [600]
	42:50:00	2:13:32	2:47:01	2:51:16	2:19:10	2:23:11	2:00:17	2:06:19	2:25:11	2:06:41	2:16:44	2:39:34	Lagtime [600]
H	6.374	2.881	2.799	3.230	3.190	3.142	3.163	3.029	2.909	2.735	2.956	2.752	Max V [600]
	0.976	0.999	0.996	0.995	0.995	0.998	0.995	0.980	0.965	0.996	0.991	0.997	R-Squared [600]
	21:44:16	2:59:16	2:59:16	2:59:16	2:44:16	2:29:16	2:44:16	2:44:16	2:44:16	2:59:16	2:44:16	2:44:16	t at Max V [600]
	20:21:30	1:42:48	1:08:38	1:41:39	1:11:13	1:19:17	1:30:17	1:31:48	1:16:16	1:17:44	0:55:45	1:20:26	Lagtime [600]

