

Software Version	3.04.17



Experiment File Path:	C:\Users\Public\Documents\Experiments\Doran\e0046.2A.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\DG_48hr_37C_orbital-continuous.prt



Plate Number	Plate 1
Date	8/18/2023
Time	1:46:22 PM
Reader Type:	Epoch 2
Reader Serial Number:	1608242
Reading Type	Reader

Procedure Details

Plate Type	96 WELL PLATE
Eject plate on completion	
Set Temperature	Setpoint 37°C, Gradient 0 °C
	Preheat before moving to next step
Start Kinetic	Runtime 48:00:00 (HH:MM:SS), Interval 0:15:00, 193 Reads
    Shake	Orbital: Continuous
	Frequency: 282 cpm (3 mm)
    Read	Absorbance Endpoint
	Full Plate
	Wavelengths:  600
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 8
End Kinetic	

600

Time	T° 600	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
45:44:16	37.4	0.80680	1.51080	1.32140	1.37810	1.38020	1.39350	1.67020	1.64100	1.64320	1.57830	1.62970	1.53480	1.40900	1.42250	1.46250	1.69340	1.73020	1.66550	1.68320	1.71270	1.72410	1.67980	1.71180	1.65310	1.37370	1.42470	1.42970	1.66780	1.71890	1.67790	1.68490	1.82730	1.70620	1.67520	1.58170	1.64020	1.45870	1.44050	1.49770	1.68300	1.69080	1.64800	1.69490	1.73050	1.72380	1.66570	1.59860	1.63310	1.48380	1.43780	1.46220	1.69620	1.66750	1.64630	1.72540	1.65930	1.63620	1.58150	1.67440	1.51900	1.38660	1.36890	1.48160	1.65100	1.73760	1.67740	1.68230	1.70170	1.66900	1.68280	1.66500	1.56380	1.39420	1.39450	1.53740	1.61940	1.67360	1.62880	1.68600	1.63760	1.65250	1.64410	1.65770	1.67930	1.02990	1.48220	1.37540	1.60580	1.60010	1.66840	1.61530	1.60890	1.61300	1.62710	1.62380	1.50630
45:59:16	37.4	0.78890	1.50210	1.32080	1.37870	1.38120	1.39280	1.66850	1.64080	1.64210	1.57800	1.62930	1.53550	1.41130	1.42200	1.45930	1.69310	1.73140	1.66800	1.68670	1.71340	1.72320	1.68090	1.71090	1.65240	1.37160	1.42380	1.42970	1.66730	1.71880	1.67620	1.68500	1.82690	1.70540	1.67760	1.58140	1.64200	1.45680	1.44070	1.49820	1.68370	1.69010	1.64730	1.69670	1.72960	1.72320	1.66520	1.59680	1.63230	1.48250	1.43680	1.46300	1.69630	1.66550	1.65110	1.72520	1.66230	1.63510	1.58000	1.67390	1.51740	1.38500	1.36810	1.48100	1.65180	1.73660	1.67580	1.68200	1.70320	1.66910	1.68100	1.66510	1.56340	1.39090	1.39390	1.53600	1.62530	1.67320	1.62750	1.68630	1.63800	1.65330	1.63800	1.65760	1.67940	1.01740	1.44040	1.37280	1.60520	1.60000	1.66760	1.61440	1.60760	1.61450	1.62720	1.62280	1.50630
46:14:16	37.4	0.77110	1.49650	1.32190	1.37750	1.38040	1.39270	1.66830	1.64020	1.64130	1.57680	1.62920	1.53480	1.41050	1.42050	1.45950	1.69370	1.73020	1.67010	1.68680	1.71420	1.72460	1.67920	1.71120	1.65230	1.37080	1.42320	1.42960	1.66630	1.71780	1.66640	1.68370	1.82430	1.70470	1.67400	1.58710	1.64070	1.45620	1.43990	1.49880	1.68290	1.69020	1.64710	1.69640	1.72870	1.72460	1.66620	1.59700	1.63060	1.48070	1.43710	1.46240	1.69690	1.66640	1.64980	1.72540	1.65280	1.63600	1.57910	1.67420	1.51550	1.38350	1.36750	1.48130	1.65180	1.73820	1.67640	1.68190	1.70550	1.66680	1.67970	1.66490	1.56200	1.38570	1.39360	1.53500	1.62440	1.67250	1.62610	1.68600	1.63760	1.65300	1.63720	1.65750	1.67760	1.01840	1.44190	1.37220	1.60300	1.60100	1.66780	1.61430	1.60660	1.61420	1.62570	1.62250	1.50700
46:29:16	37.4	0.75430	1.49490	1.31830	1.37740	1.37930	1.39410	1.66800	1.63920	1.64150	1.57490	1.62770	1.53780	1.40980	1.41920	1.45930	1.69100	1.73010	1.66990	1.67980	1.71350	1.72440	1.67850	1.71040	1.65050	1.37000	1.42270	1.42920	1.66650	1.71700	1.65760	1.68500	1.82550	1.70560	1.67220	1.58250	1.63900	1.45460	1.43920	1.49780	1.68260	1.69020	1.64710	1.69620	1.72970	1.72370	1.66460	1.59420	1.62970	1.47980	1.43610	1.46130	1.69650	1.66560	1.64800	1.72490	1.65330	1.63510	1.57680	1.67230	1.51400	1.38170	1.36640	1.48010	1.65160	1.73670	1.67520	1.68150	1.70470	1.66310	1.68360	1.66300	1.56080	1.37970	1.39200	1.53370	1.62350	1.67170	1.62690	1.68590	1.63800	1.65330	1.63910	1.65640	1.67720	1.01450	1.44070	1.36920	1.60230	1.59800	1.66750	1.61290	1.60560	1.61180	1.62490	1.61660	1.50530
46:44:16	37.4	0.73670	1.50220	1.31590	1.37740	1.37850	1.39570	1.66790	1.63950	1.64160	1.57340	1.62890	1.52790	1.40920	1.41830	1.45960	1.69180	1.73110	1.67030	1.68450	1.71350	1.72450	1.67760	1.71060	1.64800	1.36850	1.42090	1.42890	1.66600	1.71750	1.66560	1.68570	1.82470	1.70540	1.67220	1.57990	1.63880	1.45440	1.43890	1.49850	1.68260	1.68950	1.64670	1.69640	1.73060	1.71950	1.66390	1.59440	1.62890	1.47830	1.43640	1.45980	1.69540	1.66550	1.64690	1.72460	1.65510	1.63380	1.57650	1.67170	1.51170	1.38050	1.36580	1.48140	1.65280	1.73840	1.67470	1.68130	1.70350	1.66720	1.68670	1.66210	1.56120	1.37080	1.39140	1.53340	1.62250	1.67100	1.62480	1.68500	1.63820	1.65340	1.63730	1.65690	1.67710	1.01450	1.43820	1.36730	1.60060	1.59860	1.66750	1.61260	1.60390	1.60940	1.62430	1.61620	1.50610
46:59:16	37.4	0.71920	1.52740	1.31500	1.37730	1.37690	1.39650	1.66680	1.64070	1.64010	1.57350	1.62720	1.52600	1.40650	1.41610	1.46000	1.69240	1.73110	1.67080	1.69690	1.71270	1.72530	1.67720	1.71040	1.64530	1.36770	1.42060	1.42840	1.66470	1.71820	1.66610	1.68530	1.82350	1.70600	1.67600	1.58220	1.63910	1.45240	1.43910	1.49860	1.68340	1.69070	1.64680	1.69760	1.73190	1.72160	1.66410	1.59320	1.63080	1.47910	1.43610	1.46060	1.69590	1.66530	1.64620	1.72430	1.66270	1.63510	1.57580	1.67180	1.51000	1.37860	1.36430	1.48060	1.65260	1.73890	1.67420	1.68040	1.70470	1.66560	1.68030	1.66030	1.56160	1.36580	1.39120	1.53250	1.62130	1.67080	1.62430	1.68510	1.63700	1.65360	1.64010	1.65600	1.68010	1.01440	1.28480	1.36320	1.59930	1.59770	1.66720	1.61250	1.60210	1.61020	1.62410	1.61520	1.50560
47:14:16	37.4	0.70150	1.53130	1.31290	1.37610	1.37730	1.39580	1.66580	1.63770	1.63990	1.56910	1.62790	1.52610	1.40750	1.41400	1.45770	1.69180	1.73090	1.67000	1.67940	1.71310	1.72410	1.67450	1.70900	1.64320	1.36540	1.41910	1.42710	1.66360	1.71770	1.69600	1.68300	1.82280	1.70600	1.66950	1.58930	1.63620	1.44950	1.43640	1.49790	1.67940	1.68850	1.64570	1.69830	1.72920	1.71920	1.66370	1.59100	1.62500	1.47690	1.43290	1.45910	1.69550	1.66460	1.64900	1.72340	1.65460	1.63160	1.57210	1.67100	1.50900	1.37700	1.36420	1.47880	1.65170	1.73780	1.67430	1.68140	1.70240	1.66590	1.68930	1.65980	1.56180	1.35370	1.38840	1.53190	1.61880	1.66960	1.62420	1.68410	1.63620	1.65200	1.63660	1.65550	1.67480	1.01520	1.32970	1.35360	1.59740	1.59670	1.66610	1.61000	1.60050	1.60840	1.62270	1.61500	1.50480
47:29:16	37.4	0.68370	1.48890	1.31040	1.37670	1.37790	1.39530	1.66510	1.63780	1.63960	1.57000	1.62740	1.53470	1.40240	1.41430	1.46050	1.69030	1.73170	1.66900	1.67910	1.71630	1.72620	1.67570	1.70940	1.64130	1.36590	1.41810	1.42700	1.66340	1.71690	1.70180	1.68340	1.82390	1.70580	1.67030	1.58410	1.63850	1.45010	1.43710	1.49840	1.68280	1.68800	1.64620	1.70930	1.73050	1.71910	1.66380	1.59210	1.62430	1.47680	1.43260	1.46020	1.69530	1.66370	1.64800	1.72360	1.65360	1.63230	1.57260	1.67170	1.50540	1.37480	1.36340	1.47960	1.65210	1.73780	1.67410	1.68100	1.70290	1.66350	1.68130	1.65840	1.56270	1.34590	1.38850	1.53180	1.62540	1.66900	1.62320	1.68430	1.63610	1.65210	1.63660	1.65670	1.67740	1.01380	1.36200	1.34610	1.59680	1.59610	1.66600	1.60970	1.60020	1.60780	1.62380	1.61250	1.50490
47:44:16	37.4	0.66590	1.47000	1.30540	1.37630	1.37830	1.39200	1.66530	1.63650	1.63930	1.56740	1.62590	1.52630	1.39920	1.41020	1.46010	1.69030	1.73070	1.67000	1.67890	1.71360	1.72440	1.67340	1.70930	1.64050	1.36310	1.41720	1.42620	1.66270	1.71640	1.70240	1.69840	1.82410	1.70530	1.66890	1.58620	1.63740	1.44760	1.43590	1.49730	1.68120	1.68670	1.64540	1.69520	1.73060	1.72600	1.66390	1.59030	1.62320	1.47530	1.43140	1.46090	1.69560	1.66340	1.64720	1.72400	1.65350	1.63210	1.57180	1.67030	1.50210	1.37150	1.36360	1.47970	1.65210	1.73820	1.67380	1.68110	1.70140	1.66430	1.67990	1.65880	1.56190	1.33620	1.38690	1.53070	1.62080	1.66830	1.62180	1.68440	1.63550	1.65130	1.63640	1.65420	1.67650	1.01470	1.34430	1.30310	1.59560	1.59670	1.66620	1.60770	1.60020	1.60640	1.62110	1.61360	1.50360
47:59:16	37.4	0.64870	1.48630	1.30300	1.37640	1.37660	1.39030	1.66420	1.63700	1.63850	1.56740	1.62660	1.52810	1.39510	1.40880	1.45960	1.69230	1.73070	1.66990	1.68350	1.71380	1.72240	1.67280	1.70970	1.63770	1.36320	1.41640	1.42660	1.66170	1.71300	1.70360	1.68410	1.82280	1.70520	1.66950	1.57720	1.63780	1.44750	1.43670	1.49880	1.68260	1.68720	1.64610	1.69790	1.73080	1.72030	1.66360	1.59010	1.62270	1.47500	1.42940	1.45860	1.69520	1.66150	1.64650	1.72340	1.65690	1.63060	1.57100	1.67000	1.49820	1.36860	1.36290	1.47880	1.65180	1.73720	1.67350	1.68050	1.70100	1.66160	1.67840	1.65780	1.56220	1.32950	1.38800	1.52920	1.61600	1.66690	1.62150	1.68350	1.63920	1.65220	1.64030	1.65550	1.67540	1.00390	1.41500	1.28160	1.59510	1.59590	1.66530	1.60740	1.59890	1.60540	1.62050	1.61170	1.50430
48:14:16	37.4	0.63010	1.44880	1.29920	1.37680	1.37610	1.38510	1.66390	1.63670	1.63730	1.56550	1.62520	1.52730	1.39440	1.40700	1.46060	1.69130	1.73050	1.67010	1.69090	1.71330	1.72310	1.67180	1.70870	1.63760	1.36140	1.41680	1.42600	1.66140	1.71240	1.70360	1.68350	1.82240	1.70570	1.66920	1.58010	1.63760	1.44630	1.43590	1.49830	1.68070	1.68720	1.64510	1.69800	1.72890	1.72100	1.66460	1.58680	1.62150	1.47390	1.42950	1.45870	1.69500	1.66180	1.64680	1.72330	1.65480	1.63060	1.56900	1.67070	1.49980	1.36260	1.36270	1.47830	1.65230	1.73800	1.67310	1.68020	1.70290	1.66410	1.67920	1.65820	1.56110	1.31870	1.38580	1.52870	1.61860	1.66620	1.62090	1.68360	1.64410	1.65170	1.64300	1.65450	1.67360	0.99970	1.45690	1.33960	1.59460	1.59620	1.66500	1.60600	1.59830	1.60550	1.61990	1.61240	1.50290

Results
	1	2	3	4	5	6	7	8	9	10	11	12
A	10.440	3.680	3.840	-3.220	3.520	3.347	3.807	4.627	5.153	2.993	6.460	4.713	Max V [600]
	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	R-Squared [600]
	24:51:46	3:06:46	2:51:46	23:21:46	3:06:46	2:51:46	2:51:46	2:51:46	2:51:46	2:51:46	2:21:46	2:21:46	t at Max V [600]
	24:09:49	1:41:04	1:41:21	25:21:53	1:59:04	1:41:33	1:44:03	2:04:47	2:04:26	1:38:09	1:44:20	1:31:28	Lagtime [600]
B	3.993	3.840	4.240	3.660	3.413	3.440	4.987	3.867	3.520	3.853	2.987	5.660	Max V [600]
	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	R-Squared [600]
	2:51:46	2:36:46	2:36:46	2:36:46	2:21:46	2:21:46	2:51:46	2:36:46	2:21:46	2:51:46	3:06:46	3:51:46	t at Max V [600]
	1:43:38	1:42:09	1:32:06	1:37:03	1:18:43	1:16:48	1:41:31	1:16:37	1:11:36	1:45:09	1:27:09	2:34:56	Lagtime [600]
C	3.567	3.640	4.013	4.180	3.920	4.280	5.293	3.860	3.033	5.407	5.693	4.447	Max V [600]
	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	R-Squared [600]
	2:36:46	2:21:46	2:21:46	5:36:46	2:51:46	3:51:46	4:06:46	0:51:46	2:36:46	2:51:46	3:51:46	2:51:46	t at Max V [600]
	1:37:05	1:34:11	1:20:42	3:27:13	1:33:01	2:15:11	2:47:32	0:38:46	1:06:19	2:03:33	2:33:53	1:49:51	Lagtime [600]
D	3.467	4.427	4.200	4.533	3.500	4.100	6.160	3.540	3.907	3.200	5.447	6.347	Max V [600]
	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	R-Squared [600]
	2:36:46	2:21:46	2:36:46	2:36:46	2:36:46	0:51:46	4:36:46	2:36:46	2:51:46	3:06:46	3:21:46	1:06:46	t at Max V [600]
	1:21:15	1:39:25	1:40:22	1:33:39	1:21:52	0:39:04	3:19:04	1:19:55	1:17:02	1:26:05	2:31:07	0:43:57	Lagtime [600]
E	4.140	3.693	3.840	3.107	3.460	5.853	3.647	5.353	5.560	-5.880	3.900	-13.853	Max V [600]
	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	R-Squared [600]
	2:51:46	2:21:46	2:21:46	2:36:46	2:36:46	3:51:46	2:36:46	3:21:46	2:06:46	1:06:46	3:21:46	1:21:46	t at Max V [600]
	1:26:24	1:21:25	1:08:12	1:05:33	1:20:41	2:33:18	1:17:35	2:13:42	1:37:08	1:08:28	1:47:22	1:19:52	Lagtime [600]
F	3.860	3.640	3.887	3.307	2.880	3.787	3.247	5.600	3.007	3.493	7.473	5.427	Max V [600]
	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	R-Squared [600]
	2:36:46	2:21:46	2:21:46	3:06:46	3:06:46	0:36:46	2:51:46	3:21:46	2:21:46	3:21:46	3:06:46	2:51:46	t at Max V [600]
	1:39:05	1:26:38	1:19:56	1:48:45	1:00:29	0:25:18	1:20:27	2:18:17	1:13:52	1:40:34	2:19:52	2:07:01	Lagtime [600]
G	3.313	3.020	4.020	3.880	5.193	3.040	3.453	-4.300	3.773	5.327	8.060	14.293	Max V [600]
	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	R-Squared [600]
	3:36:46	3:06:46	2:51:46	3:36:46	1:06:46	2:51:46	2:36:46	4:21:46	0:51:46	4:21:46	4:21:46	0:51:46	t at Max V [600]
	2:09:24	2:10:22	1:19:26	1:54:45	0:41:02	1:24:32	1:23:55	6:13:31	0:36:38	3:07:36	3:16:55	0:46:19	Lagtime [600]
H	-6.913	-10.227	3.867	2.893	3.827	4.540	3.820	5.093	5.547	3.433	10.193	7.747	Max V [600]
	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	R-Squared [600]
	38:06:46	46:51:46	48:06:46	2:51:46	2:21:46	0:36:46	0:36:46	4:06:46	0:51:46	0:36:46	0:51:46	3:21:46	t at Max V [600]
	38:38:36	47:25:10	46:46:47	1:06:52	1:28:05	0:27:53	0:27:35	2:31:31	0:38:48	0:24:59	0:43:17	2:23:47	Lagtime [600]

