MSI	Alignment ID	Average Rt(min)	Average Mz	Metabolite name	INCHIKEY	Adduct type	Bacte0003_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_010945_KCHU015_QE2	Bacte0003_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010953_KCHU015_QE2	Bacte0003_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010943_KCHU015_QE2	Bacte0003_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010967_KCHU015_QE2	Bacte0003_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010969_KCHU015_QE2	Bacte0003_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010999_KCHU015_QE2	Bacte0126_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_010981_KCHU015_QE2	Bacte0126_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010955_KCHU015_QE2	Bacte0126_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_011005_KCHU015_QE2	Bacte0126_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010965_KCHU015_QE2	Bacte0126_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010913_KCHU015_QE2	Bacte0126_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010997_KCHU015_QE2	EnteC0002_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_010995_KCHU015_QE2	EnteC0002_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010927_KCHU015_QE2	EnteC0002_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010933_KCHU015_QE2	EnteC0002_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010917_KCHU015_QE2	EnteC0002_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010985_KCHU015_QE2	EnteC0002_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010919_KCHU015_QE2	EnteC0003_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_011013_KCHU015_QE2	EnteC0003_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010957_KCHU015_QE2	EnteC0003_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010959_KCHU015_QE2	EnteC0003_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_011009_KCHU015_QE2	EnteC0003_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_011017_KCHU015_QE2	EnteC0003_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_011023_KCHU015_QE2	Lachn0058_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_010983_KCHU015_QE2	Lachn0058_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010971_KCHU015_QE2	Lachn0058_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010935_KCHU015_QE2	Lachn0058_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010961_KCHU015_QE2	Lachn0058_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010905_KCHU015_QE2	Lachn0058_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010991_KCHU015_QE2	mBHI_HilicExtraction_F1_R1_T1_Untargeted_DDA_HILICshort_Pos_011021_KCHU015_QE2	mBHI_HilicExtraction_F1_R2_T1_Untargeted_DDA_HILICshort_Pos_011019_KCHU015_QE2	Strep0007_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_011015_KCHU015_QE2	Strep0007_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010987_KCHU015_QE2	Strep0007_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010973_KCHU015_QE2	Strep0007_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010937_KCHU015_QE2	Strep0007_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010907_KCHU015_QE2	Strep0007_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010901_KCHU015_QE2	Strep0017_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_010929_KCHU015_QE2	Strep0017_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010939_KCHU015_QE2	Strep0017_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_011011_KCHU015_QE2	Strep0017_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010911_KCHU015_QE2	Strep0017_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010921_KCHU015_QE2	Strep0017_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_011007_KCHU015_QE2	Tanne0007_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_010915_KCHU015_QE2	Tanne0007_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010909_KCHU015_QE2	Tanne0007_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010989_KCHU015_QE2	Tanne0007_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010979_KCHU015_QE2	Tanne0007_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010947_KCHU015_QE2	Tanne0007_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010941_KCHU015_QE2	XFA_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010903_KCHU015_QE2	XFA_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010963_KCHU015_QE2	XFB_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010993_KCHU015_QE2	XFB_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010931_KCHU015_QE2	BK_Pos_1_010897_KCHU015_QE2	BK_Pos_2_010923_KCHU015_QE2	BK_Pos_3_010949_KCHU015_QE2	BK_Pos_4_010975_KCHU015_QE2	BK_Pos_5_011001_KCHU015_QE2	BK_Pos_6_011025_KCHU015_QE2	QC_Pos_1_010899_KCHU015_QE2	QC_Pos_2_010925_KCHU015_QE2	QC_Pos_3_010951_KCHU015_QE2	QC_Pos_4_010977_KCHU015_QE2	QC_Pos_5_011003_KCHU015_QE2	QC_Pos_6_011027_KCHU015_QE2
	8604	2.893	679.68408	Unknown	null	[M+H]+	1315181	1157123	0	1024906	1160928	0	1350216	1106450	0	1274699	1139365	0	1203495	1150235	0	1134200	1242057	0	1017124	1294250	1245316	1159438	874328	1090795	806269	1279383	1473171	1168616	1069435	1727347	1323716	1356385	975017	1015712	1229651	921199	1291819	1250772	1310007	991743	1310595	1209031	1017966	1375811	1377684	1119129	0	1209841	1041842	0	0	0	0	0	0	11843	48508	19682	0	26781	759146	1005784	918032	729467	852763	1007654
	1066	2.619	161.12836	Unknown	null	[M+H]+	0	0	0	34884	0	0	0	0	0	0	0	0	0	0	0	34058	0	0	46955	0	34246	0	31691	0	0	0	0	0	0	0	0	0	39254	52500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46352	0	1095500	1420120	1311264	1241382	0	13413	10751	11099	17490	34774	0	57076	0	120688	32764	42432
	2727	2.236	259.16501	Unknown	null	[M+H]+	512847	457533	542422	546084	482755	756512	440004	488830	540042	575536	427072	549807	526210	534068	532019	540035	436456	546097	522227	645746	570691	493798	500052	574603	580533	416903	750071	461619	554970	733914	641130	498875	491900	424347	512431	515639	484675	557889	502182	491324	307695	508621	468868	494892	742574	588144	688196	539023	415804	542360	110897	231766	408105	535436	6374	8207	7080	8360	9343	7261	458260	648272	517931	481773	452132	500796
	2456	0.975	245.09464	Unknown	null	[M+H]+	813212	890286	977024	764366	865141	951872	791576	941894	811840	763476	846676	929027	890497	785912	1087074	846104	991504	1255989	826772	877609	1107001	737034	817842	1069734	875801	817430	1255073	850762	864913	1207826	1028599	1129672	891619	939778	973520	862932	906320	1322517	929047	907551	933507	804542	819494	973952	835658	1018102	1141714	784801	801976	1129893	987108	1037071	583250	662829	50979	17406	0	0	13054	0	705417	752546	764292	881059	771732	837286
	4005	3.118	323.85703	Unknown	null	[M+H]+	85932	79970	14941	63005	81083	13337	77780	109322	15971	144823	105443	17311	108923	113001	20401	135726	136884	28399	83154	108832	58047	112416	117084	74660	124093	104562	108266	88452	107134	99742	90320	117226	125457	125927	126444	104274	96571	84087	96250	127897	115212	64918	147145	46597	79024	111717	0	96898	97922	0	86656	68120	101327	85477	0	0	0	0	0	9044	47213	31292	50103	61192	108235	65254
	7310	2.989	530.3042	Unknown	null	[M+H]+	578814	564148	0	673427	234766	0	391539	265911	0	425610	605165	0	32062	126613	441673	240050	598382	654357	421116	382725	363049	139554	156921	656004	617650	417276	346471	291563	732438	301677	562502	244242	222223	449914	395506	250389	347451	518420	638490	404640	620822	666868	264632	558399	312571	379185	0	215490	484211	0	26303	27605	91890	80393	0	11908	0	33105	0	0	213134	195556	340094	391316	358029	147026
	5214	0.448	386.34082	Unknown	null	[M+H]+	83000	74398	37294	0	67308	38584	90592	88031	94736	105401	52420	51768	0	101470	189631	110568	50155	257853	54177	0	0	37928	59112	73051	54614	0	54152	44763	70404	0	105543	130460	79268	42504	88494	45021	104794	119220	76012	61514	110045	91878	45438	57620	46609	123186	83081	95524	55797	48986	1302096	1279490	2522802	2363451	0	0	154890	0	0	0	213270	253739	192295	195470	158044	112467
	8339	2.011	637.11432	Unknown	null	[M+H]+	284443	316347	618323	337102	515922	211179	174388	260262	249269	71662	230594	278080	138083	333138	280928	132847	272566	309515	183658	508931	452687	184851	261836	324132	94480	0	425562	217865	179514	289198	633352	731987	66898	0	500033	121892	350262	387020	44678	287650	566968	0	256311	361631	266907	320715	237954	100976	335095	141474	458624	738655	769516	369020	0	10110	14919	9958	0	12176	502126	0	235422	180076	78048	176354
	9048	1.974	787.89282	Unknown	null	[M+H]+	319165	406754	355416	161765	100352	294032	0	275356	111887	146038	279984	320213	260684	64155	396666	0	0	186286	246800	100485	247388	232634	76867	215000	312306	254482	634979	163584	360838	324165	146532	380089	65770	129748	280140	207754	207768	324761	205818	220791	228773	66509	159383	293723	510907	286278	470978	289643	306598	175816	269148	204169	68309	289970	10607	0	0	0	14834	13206	235241	165537	390891	283307	0	211452
	1215	0.833	172.20572	Unknown	null	[M+H]+	204882032	232374768	217689584	199298768	191426624	251148304	215546960	208379616	215822320	221048016	217214048	211239152	195987280	233016816	189918624	201071376	229579600	259425248	182545808	228569152	254465648	208379904	224337632	220131616	245254512	259270368	207728512	196220576	253167712	195465856	202919312	203047664	225772272	242324048	229596512	242431616	211108016	209926432	212194064	202389472	198054912	243329056	198658192	209393824	158808880	248858544	208539312	177314352	218589408	242647280	196304736	191082208	196349568	220004704	2105579	2356638	2761931	2553834	3189096	2728374	200443376	197167824	197662416	193464016	216638576	200165792
	5248	3.047	388.29141	Unknown	null	[M+H]+	2280825	2836704	553618	2665954	2647082	614828	2556124	2473572	1377312	2566401	2301605	1285751	2758182	2624120	4429008	2537150	2377786	4090368	2547788	2482932	2916107	2591998	2735876	2634799	2755078	2393043	2883413	2732433	2480693	2845716	2794634	2881626	2592684	2904008	2860842	2561082	2387934	2347514	2643399	2741655	2749532	2412448	2368334	3066632	2579242	2423854	1156929	2594780	2858115	1151125	174147	171910	2162179	2153327	0	51307	74442	48086	10610	83393	2144809	2388798	2118766	2577618	2474644	2559390
	8576	1.994	674.422	Unknown	null	[M+H]+	1053739	694632	381021	405604	561607	386802	581687	601598	602856	84814	187608	1251468	877610	483107	466305	619216	111109	681754	701345	649055	790839	625629	171157	467273	286570	94315	894030	582132	705867	1286426	586202	660637	333924	131650	691384	180075	493052	530726	193822	539595	638048	400510	628780	645378	717587	351380	787817	390083	545515	399279	414848	352219	368994	998580	8056	14013	16737	10190	12421	16364	266577	841234	639801	384532	496865	278706
	1942	0.637	215.13867	Unknown	null	[M+H]+	3310776	3429702	3731854	3441852	3224798	3611460	3279612	3262120	3618530	3159505	3290848	3059550	3442411	3860646	3614954	3534016	3459127	3681152	3588612	3385379	3580392	3588741	3843460	3631339	3289131	3092272	3921628	3641001	3500441	3945617	3752865	4409251	3359656	3250974	3538078	3359325	3763750	3534551	3477101	3405260	3703430	3501746	3530244	3724218	3643225	3247893	3839934	3434972	3500558	3337206	1209977	1599819	2036840	1958058	19962	47100	33453	38576	39235	88219	2581212	2545867	2688732	2436576	2576249	2602308
	955	2.505	155.0813	Unknown	null	[M+H]+	2870194	3143776	5248746	2956458	2893338	5424239	3101730	2779297	5170734	2816152	3104447	5363810	2590295	3027398	3148722	2878760	2894538	3089606	2835332	3024891	3177838	2989370	2832176	3113272	2597098	3007687	2977898	3130774	2775606	2881776	3087265	2760414	2757512	2955428	2975602	2818512	3026696	2847903	2912784	2956847	2703422	3080482	3252652	3026246	3002383	2897943	5992068	3011696	3129666	5620670	11487014	10360458	6175524	6185740	114880	131648	87419	105316	130130	123503	3432129	3405262	3360946	3513196	3353152	3093553
	2216	0.772	231.00699	Unknown	null	[M+H]+	141698	181707	218258	204868	125750	138764	99932	181525	168244	181555	172634	157143	98936	232845	168350	175415	148976	153212	117700	168768	152012	152306	182590	49755	192894	171128	503936	231475	207897	454877	81296	162932	110836	153580	100721	155730	143766	92462	175653	185811	148035	167205	182446	131089	186442	147456	64013	153188	240953	145933	69596	0	0	55229	0	0	0	14285	16057	0	223521	155591	130756	187578	200670	210677
	189	2.527	95.06026	Unknown	null	[M+H]+	115516	139902	150983	96505	107084	222365	110252	134357	217819	94372	159929	179436	127680	72716	74538	70022	100670	104362	95805	91820	112337	57375	78085	175659	69506	59364	100965	49089	90160	106374	86690	107263	53644	105705	90646	82469	141598	161729	92039	74404	114563	179793	61577	103460	110179	67573	72550	64108	62558	147806	12778188	12692837	299495	239109	191167	128688	120722	101382	132848	94286	395305	417025	368337	420460	424514	373708
	2308	3.069	236.16789	Unknown	null	[M+2H]2+	299497	349625	230044	294878	257158	179396	293108	281922	265139	384516	322472	314158	217219	363222	588933	285739	291974	582255	342401	283712	368890	303034	384780	286531	361053	322925	330478	301286	270273	322872	265770	377914	274864	355250	378611	271934	291710	279415	266227	268426	302837	278431	387395	296187	299427	311140	328979	378236	344291	288995	214957	229231	624246	634855	0	9988	8434	6909	0	12820	330895	278366	321474	362981	334468	277140
	457	2.6	118.44556	Unknown	null	[M+H]+	69094	137766	578484	139255	49067	129064	130277	77063	600240	87224	206303	84947	144941	122988	347688	324905	171559	244567	110390	57196	333234	50948	205009	186005	138506	81496	246317	138795	295933	165433	226060	149444	213417	97017	319560	152040	281429	159356	33196	271264	63619	113779	374482	64194	96082	255601	100625	190526	331286	507093	1609091	1361197	1249901	943199	14257	9614	27078	6793	10965	27931	191110	234804	348236	263025	80721	474879
	5892	2.371	427.21783	Unknown	null	[M+H]+	1718146	1871596	2037770	1722229	1531178	2261407	1797622	1919705	3133676	1480817	1796329	3304938	1664602	1401626	0	1903249	1409289	262444	1777888	1601951	112241	1636006	1675310	279472	1855227	1792756	0	1490919	1580259	0	1829226	1933931	1851465	1721460	1431674	1812463	1784436	1666720	1901459	1723693	1613818	1748268	1797737	1823116	1942957	1699506	2350911	1932581	1313065	2659451	448121	571096	912714	176836	0	100713	57906	28318	0	11226	1413642	1692159	1514980	1221691	1408533	1224656
	568	3.139	129.59424	Unknown	null	[M+H]+	352522	436801	169863	374802	351436	136218	323001	376895	292972	367696	298233	243117	381208	331300	395211	378602	308578	408186	254508	359197	230915	341727	379831	247609	369217	388477	364660	385593	386822	388863	330509	410575	364234	320664	259950	395915	402864	225578	276495	299692	231632	351427	329969	254272	321024	363503	793654	370362	383360	592953	0	0	372170	357167	0	25506	7282	6216	0	8569	319599	319901	354466	318272	327206	298663
	1291	2.556	176.06551	Unknown	null	[M+H]+	2843298	2835844	4496718	2894819	2936516	3833289	2536752	2698900	3625095	2564218	2579744	3867110	2833376	2865596	3870614	2783337	2766581	3721050	2737478	2777399	3282407	2594110	2739254	3309330	2921782	2688622	4555475	2783676	2691932	4120045	3332866	4074034	2756475	2984807	3606595	3079174	3413978	3064369	2821570	2884376	3636649	2695488	2756674	3370032	3333830	2553426	4497123	2656428	2881972	4079371	5256584	5703567	3838302	4261208	11849	65955	61038	64904	83641	53891	2644888	2726253	2951304	2697468	3239469	2932941
	8422	3.052	649.81818	Unknown	null	[M+2H]2+	1371319	1606475	1467521	1558237	1526456	1660353	1575660	1585842	1360458	1591814	1342857	1281065	1492809	1390694	2823918	1410365	1586415	2848455	1577748	1355042	1833189	1454162	1589708	1940076	1716856	1439110	2108158	1695052	1519555	1980759	1634184	1532469	1496481	1706715	1660192	1709655	1538716	1626937	1541334	1652082	1967697	1460635	1510828	1947886	1602116	1436802	37017	1518085	1503062	0	107909	56694	89166	110514	0	37133	26936	46974	22282	37113	1337620	1449780	1357345	1630474	1531630	1389636
	2258	1.848	233.12817	Unknown	null	[M+H]+	468958	534723	462803	542222	632401	376705	454126	552747	358372	476278	276491	478384	375829	548954	595076	498839	304100	718643	409383	423787	474921	379952	577885	500418	472233	524792	491377	495830	507206	639044	478584	496113	489310	491560	498308	591862	488345	457154	599479	480682	553852	389749	485286	543669	450606	552083	527113	445350	547156	701704	590959	637834	578968	767127	6926	10627	10489	0	0	17778	451965	521274	432895	445863	389933	475246
	8019	1.999	599.37952	Unknown	null	[M+H]+	930796	630674	536320	561722	452531	283969	628718	507295	875835	217983	337820	991637	1050525	507814	552913	397101	311451	946904	732971	387211	700915	79644	547610	1097305	358346	272173	1021854	584600	970990	1027242	623714	861858	404979	381007	890318	457319	754843	555279	303354	636791	816037	173534	351018	1399133	734994	561526	1069986	815333	506048	854581	325491	373323	355155	638296	11450	8892	16305	15382	10883	20536	512387	460352	659811	744444	466990	514354
	1687	2.09	200.10265	Unknown	null	[M+H]+	1262922	1421536	2068925	1318517	1299908	2002721	1381644	1525477	1749962	1273563	1272238	2008691	1069817	1290468	1528225	1365019	1049577	1483534	1272138	1180520	1228095	1328523	1293132	1293552	1242364	1218987	1744320	1324346	1239826	1729562	1464857	1611319	1242957	1227999	1437870	1195336	1361621	1411128	1257165	1264772	1648597	1250544	1356924	1513932	1434231	1186566	2095586	1326786	1361450	1626232	1368645	1449314	1457653	1492566	5017	9509	27606	8452	38181	35758	1307065	1321814	1410812	1380831	1390213	1325446
	2911	0.907	268.1651	Unknown	null	[M+H]+	717312	790190	735789	741301	672944	772270	720877	825336	720245	825883	773215	669044	678519	695641	820262	795856	748957	920576	745028	745077	899112	686673	774692	808214	764142	779982	966632	785033	820805	812212	731140	892071	680423	736605	925538	716413	830143	857194	801466	732428	801027	803116	792384	817036	736699	772561	643105	703258	789222	760545	3311838	3323487	2357259	2546340	0	38745	19788	76106	25813	36148	824968	942854	907579	870460	806148	356031
	2966	0.541	271.2012	Unknown	null	[M+H]+	2239214	2323908	2782800	2030789	2022343	2293404	2120763	2260918	2235364	2072669	2180272	2133043	2073229	2363427	2472391	2452368	2141052	2439505	2020795	2432361	2171646	2342536	2348098	2099527	2116637	2047704	2202474	2191532	2670527	1909740	2503955	3402714	2077947	2052830	1998569	2110949	2678743	2221442	2365138	2602269	2263947	2366958	2306566	1999779	2662354	2357632	2497592	2145379	2374150	2422882	2166058	2107856	1431260	1736946	0	17932	41951	51262	54972	35052	2340150	2165642	2183062	2201961	2218494	2130519
	2455	2.544	245.08934	Unknown	null	[M+H]+	1469390	1644254	58120	1560567	1687868	87123	1460911	1353720	137252	1635107	1489312	56046	1537092	1590512	1053559	1587236	1427854	1090674	1690292	1559203	1277332	1433114	1426839	1571256	1516566	1361157	0	1596304	1516470	52458	1645015	1633905	1609442	999321	0	1415368	939593	75658	1548322	1731373	639436	1401547	1605614	747558	1593188	1378568	458389	1621747	1691882	447669	0	79740	152612	107341	73141	19885	9142	0	0	0	1324582	1001696	1181840	1078086	1140754	993871
	2598	2.811	253.12912	Unknown	null	[M+H]+	944889	920774	752001	809338	798248	623785	765742	917903	548973	871528	852242	558585	852375	867793	1119704	926209	915468	1075739	942187	1024975	999673	893260	969706	1029749	816862	903032	966873	842223	919291	898771	941834	1075815	849662	915491	451586	842958	912740	419995	1022718	868210	587719	894469	934624	529813	856716	947324	658458	789494	984613	688767	202820	169300	693176	729384	0	6893	16184	16568	10702	15677	725141	739286	743862	743856	753268	807078
	2810	1.555	263.14996	Unknown	null	[M+H]+	653816	617120	680599	638025	732801	695704	658890	619430	719308	656577	510258	675032	785026	607807	673450	542060	821497	580944	674081	619671	810464	694876	649377	814206	588449	756425	728238	674881	523863	879626	688781	925239	703849	645413	763302	518590	514148	452866	573498	562442	785265	489763	448580	850814	500077	501607	769121	738647	577173	565607	529392	718576	776332	599784	15482	0	10827	9350	0	18854	486198	548365	555786	696280	838631	728940
	110	1.741	83.99326	Unknown	null	[M+H]+	92947	64040	157199	51649	62144	114667	124438	123609	56813	67655	141519	105812	88884	80256	1128542	135133	237178	1246479	181162	248877	248618	94513	45673	48517	130691	60964	84196	51491	47389	66471	146649	125476	69946	213709	129654	103278	61658	147490	107846	168968	63200	112606	116484	165948	136640	57792	166129	146222	183297	107246	176924	183047	255174	219148	5418	10817	9737	25773	10784	10874	134306	109126	159850	281968	207288	343701
	1639	0.534	197.12831	Unknown	null	[M+H]+	34129816	34389408	32393972	32656630	32595668	29125656	31752456	32694570	29901628	31717098	33429768	30028680	29882274	34544728	33208102	35040740	30304198	35030996	32382732	33910564	32671838	32796830	30835734	32512502	31759348	31759550	35833924	31920494	37342520	32529480	33216548	37269388	32331828	31757988	32856776	34429940	36048292	35388260	33811864	34145116	32468542	33454906	34466452	31341868	37892440	34940820	31859406	32116214	34886056	31772234	20451258	19800014	24070864	26568284	8017	807416	848892	102616	69161	394393	33922732	32819742	31111460	30733736	31084686	31473486
	158	0.575	89.1072	Unknown	null	[M+H]+	23176	112963	103073	205770	55618	42510	61864	29282	191791	1491657	38293	97102	1511482	54923	1959397	0	32756	0	23812	18510	0	30575	69658	22038	25859	114685	241458	24878	2079062	43883	0	35469	40036	23707	34924	36390	183546	169086	19705	77278	34643	27993	0	28582	34747	44846	22030	181225	22861	48112	0	0	0	0	0	16159	14855	29649	45247	16168	0	0	40207	69809	110464	23969
	4246	2.758	336.1217	Unknown	null	[M+H]+	305424	284500	1205122	383554	372317	1097398	304155	393496	721232	330441	313315	992165	266149	223873	822587	200376	225126	608504	329669	132320	96347	312746	286974	70883	228504	287206	319927	305014	249187	133682	333155	371102	305139	339186	294291	320982	277384	309554	311818	268913	117812	231182	283711	59772	305277	286090	1281578	274444	320834	1204942	185088	222364	277520	43019	51058	14666	9264	0	0	0	359894	365756	364260	341410	403978	352935
	2080	1.458	223.14378	Unknown	null	[M+H]+	1339979	1453136	1580045	1290351	1457823	1578009	1237072	1315422	1621337	1265731	1399784	1524334	1336242	1503994	1698971	1480521	1330164	1569846	1429040	1333893	1515213	1395224	1347958	1390467	1369594	1237834	1924757	1427756	1505745	1779138	1447356	1702316	1263676	1366396	1429125	1321632	1553623	1643061	1475804	1397014	1518377	1441533	1385355	1579800	1532939	1421988	1637854	1304227	1374933	1557979	2627021	2757791	1435294	1596472	52028	20062	21494	37408	9953	20189	1473841	1396242	1456162	1344885	1347501	1328841
	167	2.044	90.09121	Unknown	null	[M+H]+	6795700	8882989	57152892	6948213	7330928	46569652	5916813	14041650	35585348	5736289	15470294	39380672	9325533	12174941	34315880	11810569	7176561	26568386	5977458	11919339	20307424	5880758	9818382	19085744	8266946	6154915	15536357	8704183	7470578	18648886	12464339	14206637	5793984	11714222	20393502	6407223	15293749	25828782	6546018	6533710	15211409	6678698	6152992	15688646	5859186	13009243	34701180	5672238	11728862	24938944	115392488	112665024	88513912	91802440	665570	696974	819641	881655	1633851	2043170	20216200	19642388	19593082	19549220	19747736	19296722
	3994	0.935	323.07941	Unknown	null	[M+H]+	3096389	3187074	3269860	3112666	3028183	3043519	3182199	3347912	2877377	3342235	3398231	2901933	2892595	3305544	3581747	3404317	3110002	3451151	2947752	3363421	3595572	2928483	2836358	2829808	3239050	3516180	3717162	3213038	3639989	3295743	2856186	2846678	2676154	3064581	2923028	3316082	3420362	3749963	3326606	3359626	2780112	3317248	3333276	3034902	3324670	3518598	2617552	3358958	3148081	2869223	3041049	3102298	1733256	1951578	7679	39081	70410	34791	16940	49618	3237166	3067544	2939289	2962143	2640070	2737540
	137	2.599	87.04402	Unknown	null	[M+H]+	11522591	11278820	10460320	11914224	12393119	10144648	11313276	10888249	10592139	11156542	11849599	11077435	11486528	12458173	13248792	11963339	12184777	13141639	11505835	11527716	12168590	11856149	11990662	12133158	11614714	11462731	13038990	11686143	11833829	13601741	12426644	12529820	10991204	12191366	12602778	11941675	12769594	12616679	11674005	12132160	13129000	11779868	11273626	13102884	11377836	11891102	10008883	11521708	11740239	10280993	11380504	12886707	13873837	14118903	54238	134698	156179	147804	170393	158434	11711948	11152841	11851378	12342989	11381371	11980739
	1391	0.47	182.11749	Unknown	null	[M+H]+	820444	923579	934023	978803	924672	686703	848073	869965	738674	753035	932976	727044	872026	965311	1022763	951085	759054	1059480	784404	836746	897400	905596	825101	884702	750277	813304	1360122	1134432	930191	1136665	1008720	1006260	800998	931060	1068272	863718	1116839	1022020	864186	876257	958140	919648	866181	862700	1035148	986174	694284	867690	972542	704805	1020781	991414	793718	717793	22672	0	28074	0	28410	0	802766	968964	760793	796482	933844	986145
	2857	0.773	266.00406	Unknown	null	[M+H]+	2750913	2745626	3401048	2701884	2475348	2940032	2546480	2495437	2869946	2671568	2418352	2820507	2739134	2845546	4075086	2755059	2415491	3842628	2247237	2208210	3600230	2347961	1764544	3032363	2369691	3352543	2989742	2710670	2542910	2750919	2557379	2413064	2194131	2728874	3142090	2629383	2902381	4268444	2920369	2484230	3041757	2855122	2559452	3401977	3264884	2722300	2599815	2996388	3049227	3498129	0	0	53726	49240	0	37607	34325	60304	56046	60078	3012344	3073452	2897902	2837730	2757858	2105181
	8435	1.985	652.07642	Unknown	null	[M+2H]2+	378713	457384	446968	340866	326607	111303	221105	320103	439490	267129	374477	388883	0	127660	480023	479916	408406	386332	429782	157200	306429	251600	367815	499155	486240	259710	1040015	593973	66624	582003	229244	305618	143944	91492	367613	138613	248923	55876	93310	476307	522151	278846	441067	653650	237223	166022	335339	529701	367986	196850	263974	183849	76085	445151	14346	9054	0	11930	12513	12643	320026	552182	386871	449802	161051	459104
	5796	0.469	420.34695	Unknown	null	[M+H]+	75636	43726	96453	0	55972	71095	0	50540	0	0	64168	0	0	0	44690	0	0	41583	49972	59941	0	0	0	0	0	78033	0	56560	30838	0	169275	70880	0	0	35677	0	73154	63638	46124	0	0	96594	0	0	0	54188	0	64642	93768	54013	1581817	1572318	1522449	1601488	43282	0	0	49674	0	0	84131	112065	55057	66197	65013	0
	2190	3.026	229.67587	Unknown	null	[M+H]+	322038	334426	149575	373127	338087	102885	311891	354549	214181	249785	416815	229657	413257	292818	384459	273435	304158	414055	264347	315183	320384	380959	253104	182536	398027	336629	262337	232748	585252	476506	213301	230325	263202	138137	309885	286589	164369	281466	260779	417602	276898	341867	402991	393026	385036	370546	474266	319291	259175	415927	127631	189838	398981	419760	0	0	24716	0	9236	0	474389	294569	262679	243928	183938	433326
